index,file_offset,id,size,ver,crc32_field,crc32_calc,crc_ok,id2,A,B,C,param_f32_0x20,param2_f32_0x24,pad_len,pad_all_zero,anomaly
256,18448,4402,28,1,21FD5CF2,21FD5CF2,True,4402,93981,93982,0,7.516750,0.000000,28,True,False
257,18520,4406,28,1,2CA67BA9,2CA67BA9,True,4406,93997,93998,0,8.078390,0.000000,28,True,False
258,18592,4407,28,1,65483DE3,65483DE3,True,4407,94018,94019,0,11.208200,0.000000,28,True,False
259,18664,4408,28,1,0E7C18F9,0E7C18F9,True,4408,94022,94023,0,4.899000,0.000000,28,True,False
260,18736,4463,28,1,F3E095C4,F3E095C4,True,4463,295874,295875,0,37.692699,0.000000,28,True,False
261,18808,4464,28,1,AC7C30BA,AC7C30BA,True,4464,295879,295880,0,22.761299,0.000000,28,True,False
262,18880,4465,28,1,93B46EEC,93B46EEC,True,4465,297328,0,0,20.115801,0.000000,28,True,False
263,18952,4466,28,1,2A9B18DA,2A9B18DA,True,4466,297336,0,0,12.142000,0.000000,28,True,False
264,19024,4469,28,1,5A99109B,5A99109B,True,4469,296003,296009,0,42.967602,0.000000,28,True,False
265,19096,4473,28,1,9A05DD2D,9A05DD2D,True,4473,295932,392492,0,13.731500,0.000000,28,True,False
266,19168,4476,28,1,9524189A,9524189A,True,4476,295937,392491,0,10.868800,0.000000,28,True,False
267,19240,4486,28,1,DBD00A31,DBD00A31,True,4486,297339,0,0,24.340200,0.000000,28,True,False
268,19312,4490,28,1,09F3D675,09F3D675,True,4490,295984,0,0,9.585930,0.000000,28,True,False
269,19384,4511,28,1,28993154,28993154,True,4511,296490,0,0,6.134820,0.000000,28,True,False
270,19456,4512,28,1,553346E7,553346E7,True,4512,296508,0,0,1.729070,0.000000,28,True,False
271,19528,4668,28,1,89464D13,89464D13,True,4668,165196,165198,0,10.043600,0.000000,28,True,False
272,19600,5272,28,1,C7AD3A2A,C7AD3A2A,True,5272,297720,0,0,6.748190,0.000000,28,True,False
273,19672,5273,28,1,5FF69496,5FF69496,True,5273,297742,0,0,3.753860,0.000000,28,True,False
274,19744,5411,28,1,45C4E715,45C4E715,True,5411,298595,0,0,1.903320,0.000000,28,True,False
275,19816,5413,28,1,0BD67ECB,0BD67ECB,True,5413,298599,0,0,1.865880,0.000000,28,True,False
276,19888,5466,28,1,3302F745,3302F745,True,5466,298607,0,0,1.168360,0.000000,28,True,False
277,19960,5532,28,1,4C4888E1,4C4888E1,True,5532,298611,0,0,4.001720,0.000000,28,True,False
278,20032,5533,28,1,A509EC84,A509EC84,True,5533,165263,165264,0,8.299760,0.000000,28,True,False
279,20104,5535,28,1,C1DE5B79,C1DE5B79,True,5535,165280,165281,0,20.000000,0.000000,28,True,False
280,20176,5551,28,1,7393FD11,7393FD11,True,5551,165296,165297,0,20.000000,0.000000,28,True,False
281,20248,5553,28,1,1B89502E,1B89502E,True,5553,165314,165315,0,20.000000,0.000000,28,True,False
282,20320,5557,28,1,82F37042,82F37042,True,5557,165330,165331,0,20.000000,0.000000,28,True,False
283,20392,5568,28,1,DEE8F5C6,DEE8F5C6,True,5568,165347,165348,0,20.000000,0.000000,28,True,False
284,20464,5572,28,1,A639DB6E,A639DB6E,True,5572,165381,165382,0,20.000000,0.000000,28,True,False
285,20536,5574,28,1,07866722,07866722,True,5574,165398,165399,0,20.000000,0.000000,28,True,False
286,20608,5576,28,1,7412FBED,7412FBED,True,5576,165414,165415,0,20.000000,0.000000,28,True,False
287,20680,5578,28,1,82CF3C8F,82CF3C8F,True,5578,165431,165432,0,9.200340,0.000000,28,True,False
288,20752,5580,28,1,0C5E1607,0C5E1607,True,5580,165452,165453,0,14.164900,0.000000,28,True,False
289,20824,5582,28,1,95010A86,95010A86,True,5582,165468,165469,0,12.684200,0.000000,28,True,False
290,20896,5584,28,1,37B2C74C,37B2C74C,True,5584,165485,165486,0,14.867200,0.000000,28,True,False
291,20968,5800,28,1,84FE522C,84FE522C,True,5800,298618,0,0,5.176850,0.000000,28,True,False
292,21040,5801,28,1,022D717B,022D717B,True,5801,298631,0,0,2.584910,0.000000,28,True,False
293,21112,6091,28,1,E03B5F37,E03B5F37,True,6091,298799,0,0,4.768900,0.000000,28,True,False
294,21184,6092,28,1,E63B9EE0,E63B9EE0,True,6092,298803,0,0,3.451180,0.000000,28,True,False
295,21256,6206,28,1,5F392549,5F392549,True,6206,299125,0,0,38.472401,0.000000,28,True,False
296,21328,6207,28,1,18F57987,18F57987,True,6207,299120,0,0,24.884701,0.000000,28,True,False
297,21400,6208,28,1,D32670CE,D32670CE,True,6208,299115,0,0,8.180510,0.000000,28,True,False
298,21472,6257,28,1,7A36D2C3,7A36D2C3,True,6257,303163,0,0,6.563740,0.000000,28,True,False
299,21544,6258,28,1,6DA6DA46,6DA6DA46,True,6258,302507,0,0,11.493300,0.000000,28,True,False
300,21616,6259,28,1,754C9204,754C9204,True,6259,302512,0,0,7.079280,0.000000,28,True,False
301,21688,6260,28,1,CE2252A3,CE2252A3,True,6260,302517,0,0,4.506130,0.000000,28,True,False
302,21760,6261,28,1,DB054B63,DB054B63,True,6261,302520,0,0,2.838740,0.000000,28,True,False
303,21832,6262,28,1,3A118F55,3A118F55,True,6262,302523,0,0,5.550680,0.000000,28,True,False
304,21904,6263,28,1,E01C60DA,E01C60DA,True,6263,302526,0,0,2.538110,0.000000,28,True,False
305,21976,6264,28,1,A8BA07F4,A8BA07F4,True,6264,302530,0,0,3.323140,0.000000,28,True,False
306,22048,6265,28,1,540BB83D,540BB83D,True,6265,302535,0,0,1.370490,0.000000,28,True,False
307,22120,6266,28,1,CFE0380F,CFE0380F,True,6266,302539,0,0,1.397700,0.000000,28,True,False
308,22192,6267,28,1,D27E20A1,D27E20A1,True,6267,302542,0,0,2.124510,0.000000,28,True,False
309,22264,6268,28,1,39FF6EDC,39FF6EDC,True,6268,302545,0,0,2.174050,0.000000,28,True,False
310,22336,6269,28,1,CB2E2D92,CB2E2D92,True,6269,302548,0,0,1.381060,0.000000,28,True,False
311,22408,6270,28,1,B4936C72,B4936C72,True,6270,302501,0,0,8.911540,0.000000,28,True,False
312,22480,6277,28,1,D8216FEF,D8216FEF,True,6277,303195,0,0,5.216000,0.000000,28,True,False
313,22552,6278,28,1,CF5AB955,CF5AB955,True,6278,303202,0,0,3.322290,0.000000,28,True,False
314,22624,6302,28,1,02F9D094,02F9D094,True,6302,305517,0,0,24.575500,0.000000,28,True,False
315,22696,6303,28,1,149AAE42,149AAE42,True,6303,305524,0,0,17.032900,0.000000,28,True,False
316,22768,6304,28,1,8B7ECC65,8B7ECC65,True,6304,305528,0,0,27.869499,0.000000,28,True,False
317,22840,6305,28,1,388A1D3D,388A1D3D,True,6305,305531,0,0,14.388000,0.000000,28,True,False
318,22912,6306,28,1,F00DBEAC,F00DBEAC,True,6306,305534,0,0,12.854200,0.000000,28,True,False
319,22984,6307,28,1,75D28CB5,75D28CB5,True,6307,305539,0,0,4.186500,0.000000,28,True,False
320,23056,6350,28,1,450B11EE,450B11EE,True,6350,307068,0,0,30.000000,0.000000,28,True,False
321,23128,6351,28,1,2475F7FD,2475F7FD,True,6351,307079,0,0,30.000000,0.000000,28,True,False
322,23200,6352,28,1,9970E3F2,9970E3F2,True,6352,307073,0,0,4.976590,0.000000,28,True,False
323,23272,6353,28,1,2E33B1A2,2E33B1A2,True,6353,307063,0,0,2.475910,0.000000,28,True,False
324,23344,6357,28,1,5C70AE92,5C70AE92,True,6357,307336,0,0,3.069340,0.000000,28,True,False
325,23416,6358,28,1,B9C26A8F,B9C26A8F,True,6358,307343,0,0,3.226620,0.000000,28,True,False
326,23488,6359,28,1,051A9CB1,051A9CB1,True,6359,307341,0,0,2.608800,0.000000,28,True,False
327,23560,6465,28,1,B33A01F6,B33A01F6,True,6465,344887,0,0,5.103190,0.000000,28,True,False
328,23632,6466,28,1,4E5A1854,4E5A1854,True,6466,344876,0,0,5.730970,0.000000,28,True,False
329,23704,6467,28,1,F9E839FE,F9E839FE,True,6467,344878,0,0,7.633070,0.000000,28,True,False
330,23776,6496,28,1,38616055,38616055,True,6496,346215,0,0,6.165940,0.000000,28,True,False
331,23848,6497,28,1,BD6A8353,BD6A8353,True,6497,346233,0,0,9.875230,0.000000,28,True,False
332,23920,6498,28,1,E0BCDD3F,E0BCDD3F,True,6498,346236,0,0,10.083300,0.000000,28,True,False
333,23992,6499,28,1,A796B262,A796B262,True,6499,346239,0,0,9.320000,0.000000,28,True,False
334,24064,6500,28,1,BC873953,BC873953,True,6500,346242,0,0,1.650650,0.000000,28,True,False
335,24136,6541,28,1,8620BA22,8620BA22,True,6541,348185,0,0,4.830420,0.000000,28,True,False
336,24208,6542,28,1,054F7D6A,054F7D6A,True,6542,348243,0,0,7.583030,0.000000,28,True,False
337,24280,6543,28,1,D60351B2,D60351B2,True,6543,348249,0,0,13.021800,0.000000,28,True,False
338,24352,6544,28,1,54ED250A,54ED250A,True,6544,348253,0,0,14.952600,0.000000,28,True,False
339,24424,6589,28,1,237B6BB9,237B6BB9,True,6589,349957,0,0,50.000000,0.000000,28,True,False
340,24496,6590,28,1,E5C5B142,E5C5B142,True,6590,349977,0,0,50.000000,0.000000,28,True,False
341,24568,6763,28,1,FB1AC360,FB1AC360,True,6763,360756,0,0,5.511530,0.000000,28,True,False
342,24640,6764,28,1,42D55D9A,42D55D9A,True,6764,360748,0,0,3.916560,0.000000,28,True,False
343,24712,7758,28,1,C69CBFC6,C69CBFC6,True,7758,424943,0,0,90.000000,0.000000,28,True,False
344,24784,7761,28,1,8C64BE47,8C64BE47,True,7761,424963,0,0,90.000000,0.000000,28,True,False
345,24856,7763,28,1,C2E2CF5E,C2E2CF5E,True,7763,424972,0,0,12.610400,0.000000,28,True,False
346,24928,7765,28,1,B3034E9C,B3034E9C,True,7765,424982,0,0,12.610400,0.000000,28,True,False
347,25000,7770,28,1,4630047A,4630047A,True,7770,424994,0,0,150.000000,0.000000,28,True,False
348,25072,7771,28,1,AFA6021F,AFA6021F,True,7771,424999,0,0,150.000000,0.000000,28,True,False
349,25144,7772,28,1,35922A9F,35922A9F,True,7772,425004,0,0,12.610400,0.000000,28,True,False
350,25216,7773,28,1,71626F79,71626F79,True,7773,425009,0,0,12.610400,0.000000,28,True,False
351,25288,7778,28,1,F9738DF1,F9738DF1,True,7778,425035,0,0,12.610400,0.000000,28,True,False
352,25360,7779,28,1,0DBE9A47,0DBE9A47,True,7779,425040,0,0,12.610400,0.000000,28,True,False
353,25432,7780,28,1,E194926C,E194926C,True,7780,425045,0,0,12.610400,0.000000,28,True,False
354,25504,7781,28,1,033464B8,033464B8,True,7781,425050,0,0,12.610400,0.000000,28,True,False
355,25576,7923,28,1,F2EFAEF7,F2EFAEF7,True,7923,436223,0,0,8.529480,0.000000,28,True,False
356,25648,7924,28,1,A8AA0A08,A8AA0A08,True,7924,436228,0,0,5.133970,0.000000,28,True,False
357,25720,7925,28,1,C5AEE696,C5AEE696,True,7925,436236,0,0,7.398460,0.000000,28,True,False
358,25792,7929,28,1,6CC19165,6CC19165,True,7929,436300,0,0,4.459450,0.000000,28,True,False
359,25864,7933,28,1,DA743269,DA743269,True,7933,436351,0,0,3.332980,0.000000,28,True,False
360,25936,7989,28,1,B37171FC,B37171FC,True,7989,457739,0,0,8.205080,0.000000,28,True,False
361,26008,7990,28,1,D374999B,D374999B,True,7990,457743,0,0,2.298540,0.000000,28,True,False
362,26080,7991,28,1,46009DE2,46009DE2,True,7991,457749,0,0,30.498301,0.000000,28,True,False
363,26152,7996,28,1,442B7380,442B7380,True,7996,457758,0,0,11.219300,0.000000,28,True,False
364,26224,7997,28,1,338E72A6,338E72A6,True,7997,457760,0,0,1.492090,0.000000,28,True,False
365,26296,7998,28,1,AF75CFD8,AF75CFD8,True,7998,457755,0,0,1.097120,0.000000,28,True,False
366,26368,8076,28,1,F48F5D7D,F48F5D7D,True,8076,437491,0,0,4.331490,0.000000,28,True,False
367,26440,8077,28,1,0E20153B,0E20153B,True,8077,457826,0,0,28.196400,0.000000,28,True,False
368,26512,8078,28,1,DB6B5D1E,DB6B5D1E,True,8078,437699,0,0,6.439750,0.000000,28,True,False
369,26584,8079,28,1,EE24C089,EE24C089,True,8079,457579,0,0,5.788530,0.000000,28,True,False
370,26656,8080,28,1,C97D0C39,C97D0C39,True,8080,457699,0,0,22.483000,0.000000,28,True,False
371,26728,8081,28,1,2A50D13A,2A50D13A,True,8081,457595,0,0,5.469360,0.000000,28,True,False
372,26800,8082,28,1,DF8A36B3,DF8A36B3,True,8082,457799,0,0,9.675140,0.000000,28,True,False
373,26872,8083,28,1,F5A9CBF9,F5A9CBF9,True,8083,457812,0,0,26.907400,0.000000,28,True,False
374,26944,8084,28,1,9A4E016F,9A4E016F,True,8084,447381,0,0,8.546090,0.000000,28,True,False
375,27016,8085,28,1,D2D82785,D2D82785,True,8085,457610,0,0,2.172370,0.000000,28,True,False
376,27088,8086,28,1,D18830FA,D18830FA,True,8086,458344,0,0,10.824700,0.000000,28,True,False
377,27160,8115,28,1,061294FE,061294FE,True,8115,457796,0,0,4.948340,0.000000,28,True,False
378,27232,8116,28,1,D38B6783,D38B6783,True,8116,457793,0,0,6.810490,0.000000,28,True,False
379,27304,8424,28,1,A1C69885,A1C69885,True,8424,475022,0,0,4.740400,0.000000,28,True,False
380,27376,8668,28,1,EB2F4457,EB2F4457,True,8668,458840,0,0,19.358101,0.000000,28,True,False
381,27448,8669,28,1,C4CBB551,C4CBB551,True,8669,457709,0,0,11.278900,0.000000,28,True,False
382,27520,8670,28,1,AEDD43AE,AEDD43AE,True,8670,457706,0,0,7.846530,0.000000,28,True,False
383,27592,8673,28,1,0FD1CE23,0FD1CE23,True,8673,457715,0,0,2.688940,0.000000,28,True,False
384,27664,8674,28,1,5E41DE6D,5E41DE6D,True,8674,457730,0,0,15.187200,0.000000,28,True,False
385,27736,9589,28,1,698CFAD9,698CFAD9,True,9589,507310,0,0,32.704800,0.000000,28,True,False
386,27808,9590,28,1,815CB86A,815CB86A,True,9590,507313,0,0,26.199600,0.000000,28,True,False
387,27880,9592,28,1,5959A4C6,5959A4C6,True,9592,507319,0,0,1.975050,0.000000,28,True,False
388,27952,9593,28,1,920B89ED,920B89ED,True,9593,507323,0,0,5.000940,0.000000,28,True,False
389,28024,9914,28,1,932B0299,932B0299,True,9914,519341,0,0,74.717102,0.000000,28,True,False
390,28096,9936,28,1,C985C01C,C985C01C,True,9936,514791,0,0,44.472301,0.000000,28,True,False
391,28168,10049,28,1,D34F56C7,D34F56C7,True,10049,514771,0,0,43.458302,0.000000,28,True,False
392,28240,10152,28,1,710822DC,710822DC,True,10152,523227,0,0,51.064201,0.000000,28,True,False
393,28312,10159,28,1,CEE9EB87,CEE9EB87,True,10159,523240,0,0,13.778100,0.000000,28,True,False
394,28384,10161,28,1,188C5941,188C5941,True,10161,523270,0,0,36.811901,0.000000,28,True,False
395,28456,10163,28,1,3E0D481C,3E0D481C,True,10163,523274,0,0,35.904099,0.000000,28,True,False
396,28528,10184,28,1,7DAB2071,7DAB2071,True,10184,523345,0,0,3.047760,0.000000,28,True,False
397,28600,10185,28,1,1C056454,1C056454,True,10185,523348,0,0,1.981360,0.000000,28,True,False
398,28672,10220,28,1,41EF40DA,41EF40DA,True,10220,523630,0,0,4.299420,0.000000,28,True,False
399,28744,10224,28,1,A29D702A,A29D702A,True,10224,523646,0,0,1.661550,0.000000,28,True,False
400,28816,10287,28,1,59B3A102,59B3A102,True,10287,524442,0,0,11.509700,0.000000,28,True,False
401,28888,10473,28,1,71D92DE3,71D92DE3,True,10473,526103,0,0,5.032340,0.000000,28,True,False
402,28960,10474,28,1,0678410B,0678410B,True,10474,526108,0,0,11.000800,0.000000,28,True,False
403,29032,10475,28,1,4DF98C06,4DF98C06,True,10475,526104,0,0,10.676200,0.000000,28,True,False
404,29104,10476,28,1,C1959E75,C1959E75,True,10476,526105,0,0,8.336870,0.000000,28,True,False
405,29176,10477,28,1,D5C38FC5,D5C38FC5,True,10477,526106,0,0,7.610740,0.000000,28,True,False
406,29248,10478,28,1,9466C691,9466C691,True,10478,526107,0,0,1.054540,0.000000,28,True,False
407,29320,10997,28,1,9F71A3FF,9F71A3FF,True,10997,395864,0,0,1.240410,0.000000,28,True,False
408,29392,10998,28,1,52F989B5,52F989B5,True,10998,395854,0,0,1.240410,0.000000,28,True,False
409,29464,11071,28,1,3F80DAC9,3F80DAC9,True,11071,540284,0,0,31.517300,0.000000,28,True,False
410,29536,11073,28,1,558A4B6F,558A4B6F,True,11073,540304,0,0,20.016600,0.000000,28,True,False
411,29608,11097,28,1,8AD8D582,8AD8D582,True,11097,540498,0,0,23.961901,0.000000,28,True,False
412,29680,11137,28,1,B5A6477C,B5A6477C,True,11137,540680,0,0,30.296700,0.000000,28,True,False
413,29752,11225,28,1,627910AA,627910AA,True,11225,542514,0,0,31.517300,0.000000,28,True,False
414,29824,11233,28,1,2F4BF7A2,2F4BF7A2,True,11233,542960,0,0,9.420750,0.000000,28,True,False
415,29896,11316,28,1,EB18B659,EB18B659,True,11316,545493,0,0,58.724701,0.000000,28,True,False
416,29968,11317,28,1,724B8C4E,724B8C4E,True,11317,545496,0,0,47.282299,0.000000,28,True,False
417,30040,11318,28,1,4E3B64CB,4E3B64CB,True,11318,545498,0,0,32.774502,0.000000,28,True,False
418,30112,11319,28,1,8568D0A5,8568D0A5,True,11319,545500,0,0,28.420500,0.000000,28,True,False
419,30184,11320,28,1,8D286445,8D286445,True,11320,545502,0,0,14.979500,0.000000,28,True,False
420,30256,11321,28,1,52DFE173,52DFE173,True,11321,545504,0,0,4.048580,0.000000,28,True,False
421,30328,11327,28,1,A33E7185,A33E7185,True,11327,545527,0,0,26.718901,0.000000,28,True,False
422,30400,11329,28,1,7C8B01F2,7C8B01F2,True,11329,545532,0,0,28.429800,0.000000,28,True,False
423,30472,11331,28,1,337D5BAD,337D5BAD,True,11331,545536,0,0,16.533800,0.000000,28,True,False
424,30544,11333,28,1,5776A172,5776A172,True,11333,545540,0,0,12.928600,0.000000,28,True,False
425,30616,11335,28,1,AA91308D,AA91308D,True,11335,545543,0,0,6.623530,0.000000,28,True,False
426,30688,11336,28,1,FB1D29DA,FB1D29DA,True,11336,545549,0,0,0.378835,0.000000,28,True,False
427,30760,11337,28,1,F2E98635,F2E98635,True,11337,545551,0,0,0.623382,0.000000,28,True,False
428,30832,11341,28,1,3ED937DF,3ED937DF,True,11341,545559,0,0,20.069700,0.000000,28,True,False
429,30904,11345,28,1,438DA31E,438DA31E,True,11345,545589,0,0,69.835899,0.000000,28,True,False
430,30976,11360,28,1,9769ED7C,9769ED7C,True,11360,545665,0,0,32.931801,0.000000,28,True,False
431,31048,11362,28,1,C224C9AE,C224C9AE,True,11362,545674,0,0,18.572300,0.000000,28,True,False
432,31120,11365,28,1,3564A487,3564A487,True,11365,545682,0,0,4.186300,0.000000,28,True,False
433,31192,11366,28,1,ED5D818A,ED5D818A,True,11366,545679,0,0,14.823500,0.000000,28,True,False
434,31264,11380,28,1,8C14B6FD,8C14B6FD,True,11380,545944,0,0,31.800501,0.000000,28,True,False
435,31336,11381,28,1,05BD3049,05BD3049,True,11381,545932,0,0,38.265499,0.000000,28,True,False
436,31408,11382,28,1,436C79A8,436C79A8,True,11382,545937,0,0,37.775101,0.000000,28,True,False
437,31480,11395,28,1,29586260,29586260,True,11395,546010,0,0,67.686203,0.000000,28,True,False
438,31552,11397,28,1,72EDDAAC,72EDDAAC,True,11397,546024,0,0,30.951401,0.000000,28,True,False
439,31624,11493,28,1,3F392AD2,3F392AD2,True,11493,547148,0,0,7.748930,0.000000,28,True,False
440,31696,9478,28,1,4836BA4E,4836BA4E,True,9478,457501,0,0,15.425800,0.000000,28,True,False
441,31768,9479,28,1,894F7AA7,894F7AA7,True,9479,457504,0,0,11.954700,0.000000,28,True,False
442,31840,9480,28,1,C0B4DAF0,C0B4DAF0,True,9480,457507,0,0,13.337100,0.000000,28,True,False
443,31912,9482,28,1,38AB4158,38AB4158,True,9482,457510,0,0,25.156799,0.000000,28,True,False
444,31984,9483,28,1,351E0A22,351E0A22,True,9483,457513,0,0,11.570900,0.000000,28,True,False
445,32056,1375,28,1,7D07299E,7D07299E,True,1375,38556,0,0,1.104190,0.000000,28,True,False
446,32128,1523,28,1,64A775FC,64A775FC,True,1523,189926,0,0,0.844657,0.000000,28,True,False
447,32200,1543,28,1,B741B706,B741B706,True,1543,189930,0,0,0.715897,0.000000,28,True,False
448,32272,1701,28,1,150A3FBB,150A3FBB,True,1701,38558,38559,0,1.019550,0.000000,28,True,False
449,32344,1929,28,1,CA836C30,CA836C30,True,1929,38557,0,0,0.244735,0.000000,28,True,False
450,32416,2279,28,1,CFF969AF,CFF969AF,True,2279,38555,0,0,1.049730,0.000000,28,True,False
451,32488,3986,28,1,D6E96086,D6E96086,True,3986,75968,0,0,1.133490,0.000000,28,True,False
452,32560,4731,28,1,9B6252E6,9B6252E6,True,4731,297139,0,0,0.363328,0.000000,28,True,False
453,32632,9925,28,1,57E27803,57E27803,True,9925,514695,0,0,1.511580,0.000000,28,True,False
454,32704,9937,28,1,4742F0A7,4742F0A7,True,9937,514692,0,0,1.505000,0.000000,28,True,False
455,32776,10218,28,1,05781687,05781687,True,10218,523601,0,0,1.623250,0.000000,28,True,False
456,32848,335,28,1,CCF92748,CCF92748,True,335,38506,38519,0,3.587650,0.000000,28,True,False
457,32920,348,28,1,E02F1D3C,E02F1D3C,True,348,38507,38523,0,6.552810,0.000000,28,True,False
458,32992,519,28,1,89EAA5B6,89EAA5B6,True,519,38505,38514,0,8.874350,0.000000,28,True,False
459,33064,522,28,1,3A5A856E,3A5A856E,True,522,38508,38526,0,5.734380,0.000000,28,True,False
460,33136,610,28,1,53F8EE10,53F8EE10,True,610,130198,0,0,7.587190,0.000000,28,True,False
461,33208,612,28,1,168D95CE,168D95CE,True,612,131221,0,0,8.549680,0.000000,28,True,False
462,33280,614,28,1,DED84AD5,DED84AD5,True,614,131242,0,0,7.860840,0.000000,28,True,False
463,33352,616,28,1,20B72173,20B72173,True,616,131263,0,0,8.537710,0.000000,28,True,False
464,33424,621,28,1,93D90C30,93D90C30,True,621,38509,38529,0,4.755010,0.000000,28,True,False
465,33496,719,28,1,6944C9DF,6944C9DF,True,719,38510,38532,0,6.030730,0.000000,28,True,False
466,33568,720,28,1,7A25A2DD,7A25A2DD,True,720,38511,38541,0,5.980710,0.000000,28,True,False
467,33640,905,28,1,93D6F117,93D6F117,True,905,38769,38826,0,1.868320,0.000000,28,True,False
468,33712,1150,28,1,0DA30816,0DA30816,True,1150,109125,109126,0,10.360700,0.000000,28,True,False
469,33784,1367,28,1,1EFE1E44,1EFE1E44,True,1367,111124,111127,0,5.448090,0.000000,28,True,False
470,33856,1369,28,1,D0FBB703,D0FBB703,True,1369,111143,111144,0,3.456320,0.000000,28,True,False
471,33928,1374,28,1,24C7B712,24C7B712,True,1374,111160,111161,0,2.489720,0.000000,28,True,False
472,34000,1711,28,1,249D1E92,249D1E92,True,1711,181191,181923,0,3.769880,0.000000,28,True,False
473,34072,1712,28,1,E35AA950,E35AA950,True,1712,38768,38824,0,1.174040,0.000000,28,True,False
474,34144,1858,28,1,67743B55,67743B55,True,1858,38765,38793,0,9.397320,0.000000,28,True,False
475,34216,1859,28,1,F559F50B,F559F50B,True,1859,38767,221501,0,9.397320,0.000000,28,True,False
476,34288,1860,28,1,03278647,03278647,True,1860,38766,38803,0,10.004300,0.000000,28,True,False
477,34360,2031,28,1,9DC17629,9DC17629,True,2031,181936,181937,0,3.527390,0.000000,28,True,False
478,34432,2102,28,1,E2056816,E2056816,True,2102,182024,182030,0,6.659410,0.000000,28,True,False
479,34504,2104,28,1,4DC4E865,4DC4E865,True,2104,182048,182049,0,3.769880,0.000000,28,True,False
480,34576,2106,28,1,0ADC20B1,0ADC20B1,True,2106,182081,182082,0,3.527390,0.000000,28,True,False
481,34648,2109,28,1,E88430FB,E88430FB,True,2109,182100,182101,0,6.659410,0.000000,28,True,False
