index,file_offset,id,size,ver,stride,crc32_field,crc_ok,id2,A,B,C,D_f32_0x20,E_f32_0x24,F_u32_0x28,tail_len,tail_nonzero
281,20248,5553,28,1,72,1B89502E,True,5553,165314,165315,0,20.000000,0.000000,0,28,F
282,20320,5557,28,1,72,82F37042,True,5557,165330,165331,0,20.000000,0.000000,0,28,F
283,20392,5568,28,1,72,DEE8F5C6,True,5568,165347,165348,0,20.000000,0.000000,0,28,F
284,20464,5572,28,1,72,A639DB6E,True,5572,165381,165382,0,20.000000,0.000000,0,28,F
285,20536,5574,28,1,72,07866722,True,5574,165398,165399,0,20.000000,0.000000,0,28,F
286,20608,5576,28,1,72,7412FBED,True,5576,165414,165415,0,20.000000,0.000000,0,28,F
287,20680,5578,28,1,72,82CF3C8F,True,5578,165431,165432,0,9.200340,0.000000,0,28,F
288,20752,5580,28,1,72,0C5E1607,True,5580,165452,165453,0,14.164900,0.000000,0,28,F
289,20824,5582,28,1,72,95010A86,True,5582,165468,165469,0,12.684200,0.000000,0,28,F
290,20896,5584,28,1,72,37B2C74C,True,5584,165485,165486,0,14.867200,0.000000,0,28,F
291,20968,5800,28,1,72,84FE522C,True,5800,298618,0,0,5.176850,0.000000,0,28,F
292,21040,5801,28,1,72,022D717B,True,5801,298631,0,0,2.584910,0.000000,0,28,F
293,21112,6091,28,1,72,E03B5F37,True,6091,298799,0,0,4.768900,0.000000,0,28,F
294,21184,6092,28,1,72,E63B9EE0,True,6092,298803,0,0,3.451180,0.000000,0,28,F
295,21256,6206,28,1,72,5F392549,True,6206,299125,0,0,38.472401,0.000000,0,28,F
296,21328,6207,28,1,72,18F57987,True,6207,299120,0,0,24.884701,0.000000,0,28,F
297,21400,6208,28,1,72,D32670CE,True,6208,299115,0,0,8.180510,0.000000,0,28,F
298,21472,6257,28,1,72,7A36D2C3,True,6257,303163,0,0,6.563740,0.000000,0,28,F
299,21544,6258,28,1,72,6DA6DA46,True,6258,302507,0,0,11.493300,0.000000,0,28,F
300,21616,6259,28,1,72,754C9204,True,6259,302512,0,0,7.079280,0.000000,0,28,F
301,21688,6260,28,1,72,CE2252A3,True,6260,302517,0,0,4.506130,0.000000,0,28,F
302,21760,6261,28,1,72,DB054B63,True,6261,302520,0,0,2.838740,0.000000,0,28,F
303,21832,6262,28,1,72,3A118F55,True,6262,302523,0,0,5.550680,0.000000,0,28,F
304,21904,6263,28,1,72,E01C60DA,True,6263,302526,0,0,2.538110,0.000000,0,28,F
305,21976,6264,28,1,72,A8BA07F4,True,6264,302530,0,0,3.323140,0.000000,0,28,F
306,22048,6265,28,1,72,540BB83D,True,6265,302535,0,0,1.370490,0.000000,0,28,F
307,22120,6266,28,1,72,CFE0380F,True,6266,302539,0,0,1.397700,0.000000,0,28,F
308,22192,6267,28,1,72,D27E20A1,True,6267,302542,0,0,2.124510,0.000000,0,28,F
309,22264,6268,28,1,72,39FF6EDC,True,6268,302545,0,0,2.174050,0.000000,0,28,F
310,22336,6269,28,1,72,CB2E2D92,True,6269,302548,0,0,1.381060,0.000000,0,28,F
311,22408,6270,28,1,72,B4936C72,True,6270,302501,0,0,8.911540,0.000000,0,28,F
312,22480,6277,28,1,72,D8216FEF,True,6277,303195,0,0,5.216000,0.000000,0,28,F
313,22552,6278,28,1,72,CF5AB955,True,6278,303202,0,0,3.322290,0.000000,0,28,F
314,22624,6302,28,1,72,02F9D094,True,6302,305517,0,0,24.575500,0.000000,0,28,F
315,22696,6303,28,1,72,149AAE42,True,6303,305524,0,0,17.032900,0.000000,0,28,F
316,22768,6304,28,1,72,8B7ECC65,True,6304,305528,0,0,27.869499,0.000000,0,28,F
317,22840,6305,28,1,72,388A1D3D,True,6305,305531,0,0,14.388000,0.000000,0,28,F
318,22912,6306,28,1,72,F00DBEAC,True,6306,305534,0,0,12.854200,0.000000,0,28,F
319,22984,6307,28,1,72,75D28CB5,True,6307,305539,0,0,4.186500,0.000000,0,28,F
320,23056,6350,28,1,72,450B11EE,True,6350,307068,0,0,30.000000,0.000000,0,28,F
321,23128,6351,28,1,72,2475F7FD,True,6351,307079,0,0,30.000000,0.000000,0,28,F
322,23200,6352,28,1,72,9970E3F2,True,6352,307073,0,0,4.976590,0.000000,0,28,F
323,23272,6353,28,1,72,2E33B1A2,True,6353,307063,0,0,2.475910,0.000000,0,28,F
324,23344,6357,28,1,72,5C70AE92,True,6357,307336,0,0,3.069340,0.000000,0,28,F
325,23416,6358,28,1,72,B9C26A8F,True,6358,307343,0,0,3.226620,0.000000,0,28,F
326,23488,6359,28,1,72,051A9CB1,True,6359,307341,0,0,2.608800,0.000000,0,28,F
327,23560,6465,28,1,72,B33A01F6,True,6465,344887,0,0,5.103190,0.000000,0,28,F
328,23632,6466,28,1,72,4E5A1854,True,6466,344876,0,0,5.730970,0.000000,0,28,F
329,23704,6467,28,1,72,F9E839FE,True,6467,344878,0,0,7.633070,0.000000,0,28,F
330,23776,6496,28,1,72,38616055,True,6496,346215,0,0,6.165940,0.000000,0,28,F
331,23848,6497,28,1,72,BD6A8353,True,6497,346233,0,0,9.875230,0.000000,0,28,F
332,23920,6498,28,1,72,E0BCDD3F,True,6498,346236,0,0,10.083300,0.000000,0,28,F
333,23992,6499,28,1,72,A796B262,True,6499,346239,0,0,9.320000,0.000000,0,28,F
334,24064,6500,28,1,72,BC873953,True,6500,346242,0,0,1.650650,0.000000,0,28,F
335,24136,6541,28,1,72,8620BA22,True,6541,348185,0,0,4.830420,0.000000,0,28,F
336,24208,6542,28,1,72,054F7D6A,True,6542,348243,0,0,7.583030,0.000000,0,28,F
337,24280,6543,28,1,72,D60351B2,True,6543,348249,0,0,13.021800,0.000000,0,28,F
338,24352,6544,28,1,72,54ED250A,True,6544,348253,0,0,14.952600,0.000000,0,28,F
339,24424,6589,28,1,72,237B6BB9,True,6589,349957,0,0,50.000000,0.000000,0,28,F
340,24496,6590,28,1,72,E5C5B142,True,6590,349977,0,0,50.000000,0.000000,0,28,F
341,24568,6763,28,1,72,FB1AC360,True,6763,360756,0,0,5.511530,0.000000,0,28,F
342,24640,6764,28,1,72,42D55D9A,True,6764,360748,0,0,3.916560,0.000000,0,28,F
343,24712,7758,28,1,72,C69CBFC6,True,7758,424943,0,0,90.000000,0.000000,0,28,F
344,24784,7761,28,1,72,8C64BE47,True,7761,424963,0,0,90.000000,0.000000,0,28,F
345,24856,7763,28,1,72,C2E2CF5E,True,7763,424972,0,0,12.610400,0.000000,0,28,F
346,24928,7765,28,1,72,B3034E9C,True,7765,424982,0,0,12.610400,0.000000,0,28,F
347,25000,7770,28,1,72,4630047A,True,7770,424994,0,0,150.000000,0.000000,0,28,F
348,25072,7771,28,1,72,AFA6021F,True,7771,424999,0,0,150.000000,0.000000,0,28,F
349,25144,7772,28,1,72,35922A9F,True,7772,425004,0,0,12.610400,0.000000,0,28,F
350,25216,7773,28,1,72,71626F79,True,7773,425009,0,0,12.610400,0.000000,0,28,F
351,25288,7778,28,1,72,F9738DF1,True,7778,425035,0,0,12.610400,0.000000,0,28,F
352,25360,7779,28,1,72,0DBE9A47,True,7779,425040,0,0,12.610400,0.000000,0,28,F
353,25432,7780,28,1,72,E194926C,True,7780,425045,0,0,12.610400,0.000000,0,28,F
354,25504,7781,28,1,72,033464B8,True,7781,425050,0,0,12.610400,0.000000,0,28,F
355,25576,7923,28,1,72,F2EFAEF7,True,7923,436223,0,0,8.529480,0.000000,0,28,F
356,25648,7924,28,1,72,A8AA0A08,True,7924,436228,0,0,5.133970,0.000000,0,28,F
357,25720,7925,28,1,72,C5AEE696,True,7925,436236,0,0,7.398460,0.000000,0,28,F
358,25792,7929,28,1,72,6CC19165,True,7929,436300,0,0,4.459450,0.000000,0,28,F
359,25864,7933,28,1,72,DA743269,True,7933,436351,0,0,3.332980,0.000000,0,28,F
360,25936,7989,28,1,72,B37171FC,True,7989,457739,0,0,8.205080,0.000000,0,28,F
361,26008,7990,28,1,72,D374999B,True,7990,457743,0,0,2.298540,0.000000,0,28,F
362,26080,7991,28,1,72,46009DE2,True,7991,457749,0,0,30.498301,0.000000,0,28,F
363,26152,7996,28,1,72,442B7380,True,7996,457758,0,0,11.219300,0.000000,0,28,F
364,26224,7997,28,1,72,338E72A6,True,7997,457760,0,0,1.492090,0.000000,0,28,F
365,26296,7998,28,1,72,AF75CFD8,True,7998,457755,0,0,1.097120,0.000000,0,28,F
366,26368,8076,28,1,72,F48F5D7D,True,8076,437491,0,0,4.331490,0.000000,0,28,F
367,26440,8077,28,1,72,0E20153B,True,8077,457826,0,0,28.196400,0.000000,0,28,F
368,26512,8078,28,1,72,DB6B5D1E,True,8078,437699,0,0,6.439750,0.000000,0,28,F
369,26584,8079,28,1,72,EE24C089,True,8079,457579,0,0,5.788530,0.000000,0,28,F
370,26656,8080,28,1,72,C97D0C39,True,8080,457699,0,0,22.483000,0.000000,0,28,F
371,26728,8081,28,1,72,2A50D13A,True,8081,457595,0,0,5.469360,0.000000,0,28,F
372,26800,8082,28,1,72,DF8A36B3,True,8082,457799,0,0,9.675140,0.000000,0,28,F
373,26872,8083,28,1,72,F5A9CBF9,True,8083,457812,0,0,26.907400,0.000000,0,28,F
374,26944,8084,28,1,72,9A4E016F,True,8084,447381,0,0,8.546090,0.000000,0,28,F
375,27016,8085,28,1,72,D2D82785,True,8085,457610,0,0,2.172370,0.000000,0,28,F
376,27088,8086,28,1,72,D18830FA,True,8086,458344,0,0,10.824700,0.000000,0,28,F
377,27160,8115,28,1,72,061294FE,True,8115,457796,0,0,4.948340,0.000000,0,28,F
378,27232,8116,28,1,72,D38B6783,True,8116,457793,0,0,6.810490,0.000000,0,28,F
379,27304,8424,28,1,72,A1C69885,True,8424,475022,0,0,4.740400,0.000000,0,28,F
380,27376,8668,28,1,72,EB2F4457,True,8668,458840,0,0,19.358101,0.000000,0,28,F
381,27448,8669,28,1,72,C4CBB551,True,8669,457709,0,0,11.278900,0.000000,0,28,F
382,27520,8670,28,1,72,AEDD43AE,True,8670,457706,0,0,7.846530,0.000000,0,28,F
383,27592,8673,28,1,72,0FD1CE23,True,8673,457715,0,0,2.688940,0.000000,0,28,F
384,27664,8674,28,1,72,5E41DE6D,True,8674,457730,0,0,15.187200,0.000000,0,28,F
385,27736,9589,28,1,72,698CFAD9,True,9589,507310,0,0,32.704800,0.000000,0,28,F
386,27808,9590,28,1,72,815CB86A,True,9590,507313,0,0,26.199600,0.000000,0,28,F
387,27880,9592,28,1,72,5959A4C6,True,9592,507319,0,0,1.975050,0.000000,0,28,F
388,27952,9593,28,1,72,920B89ED,True,9593,507323,0,0,5.000940,0.000000,0,28,F
389,28024,9914,28,1,72,932B0299,True,9914,519341,0,0,74.717102,0.000000,0,28,F
390,28096,9936,28,1,72,C985C01C,True,9936,514791,0,0,44.472301,0.000000,0,28,F
391,28168,10049,28,1,72,D34F56C7,True,10049,514771,0,0,43.458302,0.000000,0,28,F
392,28240,10152,28,1,72,710822DC,True,10152,523227,0,0,51.064201,0.000000,0,28,F
393,28312,10159,28,1,72,CEE9EB87,True,10159,523240,0,0,13.778100,0.000000,0,28,F
394,28384,10161,28,1,72,188C5941,True,10161,523270,0,0,36.811901,0.000000,0,28,F
395,28456,10163,28,1,72,3E0D481C,True,10163,523274,0,0,35.904099,0.000000,0,28,F
396,28528,10184,28,1,72,7DAB2071,True,10184,523345,0,0,3.047760,0.000000,0,28,F
397,28600,10185,28,1,72,1C056454,True,10185,523348,0,0,1.981360,0.000000,0,28,F
398,28672,10220,28,1,72,41EF40DA,True,10220,523630,0,0,4.299420,0.000000,0,28,F
399,28744,10224,28,1,72,A29D702A,True,10224,523646,0,0,1.661550,0.000000,0,28,F
400,28816,10287,28,1,72,59B3A102,True,10287,524442,0,0,11.509700,0.000000,0,28,F
401,28888,10473,28,1,72,71D92DE3,True,10473,526103,0,0,5.032340,0.000000,0,28,F
402,28960,10474,28,1,72,0678410B,True,10474,526108,0,0,11.000800,0.000000,0,28,F
403,29032,10475,28,1,72,4DF98C06,True,10475,526104,0,0,10.676200,0.000000,0,28,F
404,29104,10476,28,1,72,C1959E75,True,10476,526105,0,0,8.336870,0.000000,0,28,F
405,29176,10477,28,1,72,D5C38FC5,True,10477,526106,0,0,7.610740,0.000000,0,28,F
406,29248,10478,28,1,72,9466C691,True,10478,526107,0,0,1.054540,0.000000,0,28,F
407,29320,10997,28,1,72,9F71A3FF,True,10997,395864,0,0,1.240410,0.000000,0,28,F
408,29392,10998,28,1,72,52F989B5,True,10998,395854,0,0,1.240410,0.000000,0,28,F
409,29464,11071,28,1,72,3F80DAC9,True,11071,540284,0,0,31.517300,0.000000,0,28,F
410,29536,11073,28,1,72,558A4B6F,True,11073,540304,0,0,20.016600,0.000000,0,28,F
411,29608,11097,28,1,72,8AD8D582,True,11097,540498,0,0,23.961901,0.000000,0,28,F
412,29680,11137,28,1,72,B5A6477C,True,11137,540680,0,0,30.296700,0.000000,0,28,F
413,29752,11225,28,1,72,627910AA,True,11225,542514,0,0,31.517300,0.000000,0,28,F
414,29824,11233,28,1,72,2F4BF7A2,True,11233,542960,0,0,9.420750,0.000000,0,28,F
415,29896,11316,28,1,72,EB18B659,True,11316,545493,0,0,58.724701,0.000000,0,28,F
416,29968,11317,28,1,72,724B8C4E,True,11317,545496,0,0,47.282299,0.000000,0,28,F
417,30040,11318,28,1,72,4E3B64CB,True,11318,545498,0,0,32.774502,0.000000,0,28,F
418,30112,11319,28,1,72,8568D0A5,True,11319,545500,0,0,28.420500,0.000000,0,28,F
419,30184,11320,28,1,72,8D286445,True,11320,545502,0,0,14.979500,0.000000,0,28,F
420,30256,11321,28,1,72,52DFE173,True,11321,545504,0,0,4.048580,0.000000,0,28,F
421,30328,11327,28,1,72,A33E7185,True,11327,545527,0,0,26.718901,0.000000,0,28,F
422,30400,11329,28,1,72,7C8B01F2,True,11329,545532,0,0,28.429800,0.000000,0,28,F
423,30472,11331,28,1,72,337D5BAD,True,11331,545536,0,0,16.533800,0.000000,0,28,F
424,30544,11333,28,1,72,5776A172,True,11333,545540,0,0,12.928600,0.000000,0,28,F
425,30616,11335,28,1,72,AA91308D,True,11335,545543,0,0,6.623530,0.000000,0,28,F
426,30688,11336,28,1,72,FB1D29DA,True,11336,545549,0,0,0.378835,0.000000,0,28,F
427,30760,11337,28,1,72,F2E98635,True,11337,545551,0,0,0.623382,0.000000,0,28,F
428,30832,11341,28,1,72,3ED937DF,True,11341,545559,0,0,20.069700,0.000000,0,28,F
429,30904,11345,28,1,72,438DA31E,True,11345,545589,0,0,69.835899,0.000000,0,28,F
430,30976,11360,28,1,72,9769ED7C,True,11360,545665,0,0,32.931801,0.000000,0,28,F
431,31048,11362,28,1,72,C224C9AE,True,11362,545674,0,0,18.572300,0.000000,0,28,F
432,31120,11365,28,1,72,3564A487,True,11365,545682,0,0,4.186300,0.000000,0,28,F
433,31192,11366,28,1,72,ED5D818A,True,11366,545679,0,0,14.823500,0.000000,0,28,F
434,31264,11380,28,1,72,8C14B6FD,True,11380,545944,0,0,31.800501,0.000000,0,28,F
435,31336,11381,28,1,72,05BD3049,True,11381,545932,0,0,38.265499,0.000000,0,28,F
436,31408,11382,28,1,72,436C79A8,True,11382,545937,0,0,37.775101,0.000000,0,28,F
437,31480,11395,28,1,72,29586260,True,11395,546010,0,0,67.686203,0.000000,0,28,F
438,31552,11397,28,1,72,72EDDAAC,True,11397,546024,0,0,30.951401,0.000000,0,28,F
439,31624,11493,28,1,72,3F392AD2,True,11493,547148,0,0,7.748930,0.000000,0,28,F
440,31696,9478,28,1,72,4836BA4E,True,9478,457501,0,0,15.425800,0.000000,0,28,F
441,31768,9479,28,1,72,894F7AA7,True,9479,457504,0,0,11.954700,0.000000,0,28,F
442,31840,9480,28,1,72,C0B4DAF0,True,9480,457507,0,0,13.337100,0.000000,0,28,F
443,31912,9482,28,1,72,38AB4158,True,9482,457510,0,0,25.156799,0.000000,0,28,F
444,31984,9483,28,1,72,351E0A22,True,9483,457513,0,0,11.570900,0.000000,0,28,F
445,32056,1375,28,1,72,7D07299E,True,1375,38556,0,0,1.104190,0.000000,0,28,F
446,32128,1523,28,1,72,64A775FC,True,1523,189926,0,0,0.844657,0.000000,0,28,F
447,32200,1543,28,1,72,B741B706,True,1543,189930,0,0,0.715897,0.000000,0,28,F
448,32272,1701,28,1,72,150A3FBB,True,1701,38558,38559,0,1.019550,0.000000,0,28,F
449,32344,1929,28,1,72,CA836C30,True,1929,38557,0,0,0.244735,0.000000,0,28,F
450,32416,2279,28,1,72,CFF969AF,True,2279,38555,0,0,1.049730,0.000000,0,28,F
451,32488,3986,28,1,72,D6E96086,True,3986,75968,0,0,1.133490,0.000000,0,28,F
452,32560,4731,28,1,72,9B6252E6,True,4731,297139,0,0,0.363328,0.000000,0,28,F
453,32632,9925,28,1,72,57E27803,True,9925,514695,0,0,1.511580,0.000000,0,28,F
454,32704,9937,28,1,72,4742F0A7,True,9937,514692,0,0,1.505000,0.000000,0,28,F
455,32776,10218,28,1,72,05781687,True,10218,523601,0,0,1.623250,0.000000,0,28,F
456,32848,335,28,1,72,CCF92748,True,335,38506,38519,0,3.587650,0.000000,0,28,F
457,32920,348,28,1,72,E02F1D3C,True,348,38507,38523,0,6.552810,0.000000,0,28,F
458,32992,519,28,1,72,89EAA5B6,True,519,38505,38514,0,8.874350,0.000000,0,28,F
459,33064,522,28,1,72,3A5A856E,True,522,38508,38526,0,5.734380,0.000000,0,28,F
460,33136,610,28,1,72,53F8EE10,True,610,130198,0,0,7.587190,0.000000,0,28,F
461,33208,612,28,1,72,168D95CE,True,612,131221,0,0,8.549680,0.000000,0,28,F
462,33280,614,28,1,72,DED84AD5,True,614,131242,0,0,7.860840,0.000000,0,28,F
463,33352,616,28,1,72,20B72173,True,616,131263,0,0,8.537710,0.000000,0,28,F
464,33424,621,28,1,72,93D90C30,True,621,38509,38529,0,4.755010,0.000000,0,28,F
465,33496,719,28,1,72,6944C9DF,True,719,38510,38532,0,6.030730,0.000000,0,28,F
466,33568,720,28,1,72,7A25A2DD,True,720,38511,38541,0,5.980710,0.000000,0,28,F
467,33640,905,28,1,72,93D6F117,True,905,38769,38826,0,1.868320,0.000000,0,28,F
468,33712,1150,28,1,72,0DA30816,True,1150,109125,109126,0,10.360700,0.000000,0,28,F
469,33784,1367,28,1,72,1EFE1E44,True,1367,111124,111127,0,5.448090,0.000000,0,28,F
470,33856,1369,28,1,72,D0FBB703,True,1369,111143,111144,0,3.456320,0.000000,0,28,F
471,33928,1374,28,1,72,24C7B712,True,1374,111160,111161,0,2.489720,0.000000,0,28,F
472,34000,1711,28,1,72,249D1E92,True,1711,181191,181923,0,3.769880,0.000000,0,28,F
473,34072,1712,28,1,72,E35AA950,True,1712,38768,38824,0,1.174040,0.000000,0,28,F
474,34144,1858,28,1,72,67743B55,True,1858,38765,38793,0,9.397320,0.000000,0,28,F
475,34216,1859,28,1,72,F559F50B,True,1859,38767,221501,0,9.397320,0.000000,0,28,F
476,34288,1860,28,1,72,03278647,True,1860,38766,38803,0,10.004300,0.000000,0,28,F
477,34360,2031,28,1,72,9DC17629,True,2031,181936,181937,0,3.527390,0.000000,0,28,F
478,34432,2102,28,1,72,E2056816,True,2102,182024,182030,0,6.659410,0.000000,0,28,F
479,34504,2104,28,1,72,4DC4E865,True,2104,182048,182049,0,3.769880,0.000000,0,28,F
480,34576,2106,28,1,72,0ADC20B1,True,2106,182081,182082,0,3.527390,0.000000,0,28,F
481,34648,2109,28,1,72,E88430FB,True,2109,182100,182101,0,6.659410,0.000000,0,28,F
482,34720,2213,28,1,72,9A1E69A8,True,2213,103241,103242,0,6.829980,0.000000,0,28,F
483,34792,2214,28,1,72,9F2E37C4,True,2214,103247,103248,0,6.829980,0.000000,0,28,F
484,34864,2216,28,1,72,49C7FD06,True,2216,103278,103279,0,8.874350,0.000000,0,28,F
485,34936,2220,28,1,72,67F66AA5,True,2220,103296,103297,0,5.734380,0.000000,0,28,F
486,35008,2275,28,1,72,152EC459,True,2275,38762,0,0,7.956190,0.000000,0,28,F
487,35080,2276,28,1,72,2175EE65,True,2276,38763,0,0,8.575900,0.000000,0,28,F
488,35152,2277,28,1,72,2056C17F,True,2277,38764,0,0,8.060330,0.000000,0,28,F
489,35224,2280,28,1,72,8299CF74,True,2280,22996,0,0,7.984590,0.000000,0,28,F
490,35296,2394,28,1,72,14EF570E,True,2394,182275,182276,0,51.001099,0.000000,0,28,F
491,35368,2409,28,1,72,740DB7D2,True,2409,90637,0,0,7.568300,0.000000,0,28,F
492,35440,2874,28,1,72,E2E8B91F,True,2874,90648,0,0,8.559890,0.000000,0,28,F
493,35512,3133,28,1,72,523A053A,True,3133,90657,0,0,8.028430,0.000000,0,28,F
494,35584,3134,28,1,72,37ADE62D,True,3134,90666,0,0,8.679600,0.000000,0,28,F
495,35656,3270,28,1,72,5E2C1774,True,3270,190277,190278,0,10.467400,0.000000,0,28,F
496,35728,3271,28,1,72,62CB6814,True,3271,190282,190283,0,10.666600,0.000000,0,28,F
497,35800,3273,28,1,72,742286C5,True,3273,190287,190288,0,12.971800,0.000000,0,28,F
498,35872,3274,28,1,72,844C0DE4,True,3274,190292,190293,0,9.120090,0.000000,0,28,F
499,35944,3275,28,1,72,61492775,True,3275,190297,190298,0,9.127360,0.000000,0,28,F
500,36016,3276,28,1,72,41D30E0C,True,3276,190302,190303,0,9.521180,0.000000,0,28,F
501,36088,3279,28,1,72,7C35F85E,True,3279,190307,190308,0,6.786250,0.000000,0,28,F
502,36160,3285,28,1,72,3AC9996C,True,3285,190410,190411,0,4.522580,0.000000,0,28,F
503,36232,3286,28,1,72,BB38379E,True,3286,190415,190416,0,4.229400,0.000000,0,28,F
504,36304,3287,28,1,72,F279AB5D,True,3287,190420,190421,0,5.822380,0.000000,0,28,F
505,36376,3289,28,1,72,148AC6BF,True,3289,190425,190426,0,5.287100,0.000000,0,28,F
506,36448,3290,28,1,72,BB5C3108,True,3290,190430,190431,0,8.090980,0.000000,0,28,F
507,36520,3639,28,1,72,5E3D0A7C,True,3639,62855,62879,0,3.587650,0.000000,0,28,F
508,36592,3640,28,1,72,3B38A9CA,True,3640,62884,62885,0,6.552810,0.000000,0,28,F
509,36664,3641,28,1,72,7CD32917,True,3641,62889,62890,0,5.734380,0.000000,0,28,F
510,36736,3642,28,1,72,F4675AD6,True,3642,62974,63035,0,4.755010,0.000000,0,28,F
511,36808,3659,28,1,72,195BF941,True,3659,63380,63381,0,8.874350,0.000000,0,28,F
512,36880,3952,28,1,72,3C505A63,True,3952,75599,466097,0,15.936200,0.000000,0,28,F
513,36952,3955,28,1,72,1C760F7B,True,3955,75607,466098,0,18.273899,0.000000,0,28,F
514,37024,3956,28,1,72,09D344EE,True,3956,75614,75615,0,8.874350,0.000000,0,28,F
515,37096,3957,28,1,72,85394E6A,True,3957,75620,466099,0,15.936200,0.000000,0,28,F
516,37168,3958,28,1,72,D31339A4,True,3958,75625,466103,0,18.273899,0.000000,0,28,F
517,37240,3962,28,1,72,F76D96DA,True,3962,75706,75707,0,8.874350,0.000000,0,28,F
518,37312,3963,28,1,72,B6079B10,True,3963,75712,466100,0,15.936200,0.000000,0,28,F
519,37384,3964,28,1,72,A92CF2A6,True,3964,75717,466104,0,18.273899,0.000000,0,28,F
520,37456,3968,28,1,72,9FD3DC46,True,3968,75763,466101,0,15.936200,0.000000,0,28,F
521,37528,3969,28,1,72,57498700,True,3969,75774,466105,0,18.273899,0.000000,0,28,F
522,37600,3970,28,1,72,939B37B5,True,3970,75779,75780,0,10.221100,0.000000,0,28,F
523,37672,3973,28,1,72,A06ED924,True,3973,75832,466102,0,15.936200,0.000000,0,28,F
524,37744,3974,28,1,72,B99244E6,True,3974,75837,466106,0,18.273899,0.000000,0,28,F
525,37816,3978,28,1,72,0C779BAE,True,3978,75867,75868,0,3.587650,0.000000,0,28,F
526,37888,3979,28,1,72,2DACF189,True,3979,75872,75873,0,5.734380,0.000000,0,28,F
527,37960,3980,28,1,72,7A10B337,True,3980,75878,75879,0,3.587650,0.000000,0,28,F
528,38032,3983,28,1,72,AC706B4C,True,3983,75920,75921,0,6.030730,0.000000,0,28,F
529,38104,3984,28,1,72,FACA1BA6,True,3984,75931,75932,0,5.980710,0.000000,0,28,F
530,38176,4620,28,1,72,23DE1248,True,4620,221409,221468,0,13.763300,0.000000,0,28,F
531,38248,4625,28,1,72,EBF2BF3A,True,4625,221464,221525,0,8.025570,0.000000,0,28,F
532,38320,4626,28,1,72,C7284C51,True,4626,221465,221530,0,9.177370,0.000000,0,28,F
533,38392,4627,28,1,72,29B40A86,True,4627,221466,221535,0,10.486900,0.000000,0,28,F
534,38464,4628,28,1,72,8D236E17,True,4628,221467,221541,0,7.541580,0.000000,0,28,F
535,38536,4650,28,1,72,89497432,True,4650,223622,223625,0,6.610790,0.000000,0,28,F
536,38608,4654,28,1,72,267985EA,True,4654,223650,223670,0,5.258060,0.000000,0,28,F
537,38680,5648,28,1,72,988E9772,True,5648,169847,169848,0,11.726200,0.000000,0,28,F
538,38752,6337,28,1,72,4C848485,True,6337,306151,306152,0,5.804830,0.000000,0,28,F
539,38824,6338,28,1,72,686856A5,True,6338,306156,306157,0,5.490260,0.000000,0,28,F
540,38896,6339,28,1,72,039CBA4B,True,6339,306161,306162,0,8.060350,0.000000,0,28,F
541,38968,6340,28,1,72,14C3C4B2,True,6340,306166,306167,0,13.169400,0.000000,0,28,F
542,39040,6341,28,1,72,C0847434,True,6341,306171,306172,0,12.052000,0.000000,0,28,F
543,39112,6342,28,1,72,6EEA91F6,True,6342,306176,306177,0,7.122550,0.000000,0,28,F
544,39184,6343,28,1,72,C4E7C68D,True,6343,306181,306182,0,11.370600,0.000000,0,28,F
545,39256,6344,28,1,72,0E0E6091,True,6344,306186,306187,0,5.294100,0.000000,0,28,F
546,39328,6345,28,1,72,BD6DEC11,True,6345,306191,306192,0,8.300550,0.000000,0,28,F
547,39400,8663,28,1,72,E00F9C82,True,8663,457523,457524,0,0.801968,0.000000,0,28,F
548,39472,8664,28,1,72,D1954913,True,8664,457532,0,0,4.725270,0.000000,0,28,F
549,39544,9521,28,1,72,7C8C5FC0,True,9521,506431,0,0,1.309040,0.000000,0,28,F
550,39616,9531,28,1,72,30613409,True,9531,506474,0,0,4.489160,0.000000,0,28,F
551,39688,9533,28,1,72,C4CE8D73,True,9533,506480,0,0,4.589580,0.000000,0,28,F
552,39760,9535,28,1,72,4A025301,True,9535,506485,0,0,6.200850,0.000000,0,28,F
553,39832,9537,28,1,72,0CFA6B4E,True,9537,506490,0,0,1.960860,0.000000,0,28,F
554,39904,9903,28,1,72,0349597C,True,9903,514454,0,0,6.640630,0.000000,0,28,F
555,39976,9904,28,1,72,89B7FDA3,True,9904,514460,0,0,4.747760,0.000000,0,28,F
556,40048,9906,28,1,72,E1EB3693,True,9906,514464,0,0,7.089100,0.000000,0,28,F
557,40120,9908,28,1,72,6F7A66D8,True,9908,514468,0,0,11.289100,0.000000,0,28,F
558,40192,9924,28,1,72,94001773,True,9924,514678,0,0,13.809700,0.000000,0,28,F
