entry_index,name,packed_size,offset
930,535232.nif,86805,140870446
931,536747.nif,2388,140957251
932,536750.nif,2016,140959639
933,536752.nif,2388,140961655
934,536754.nif,2016,140964043
935,536756.nif,2388,140966059
936,536758.nif,2016,140968447
937,536760.nif,2388,140970463
938,536768.nif,2457,140972851
939,536764.nif,2016,140975308
940,536762.nif,2016,140977324
941,536766.nif,2016,140979340
942,535226.nif,187542,140981356
943,535218.nif,107900,141168898
944,535301.nif,136864,141276798
945,535451.nif,176811,141413662
946,546764.nif,3266,141590473
947,546769.nif,3266,141593739
948,546774.nif,3266,141597005
949,546779.nif,3266,141600271
950,546785.nif,3266,141603537
951,547278.nif,26045,141606803
952,546738.nif,3980,141632848
953,526742.nif,3087,141636828
954,505358.nif,22224,141639915
955,546744.nif,3980,141662139
956,523308.nif,3330,141666119
957,526718.nif,3213,141669449
958,526709.nif,3213,141672662
959,526726.nif,3213,141675875
960,526731.nif,3213,141679088
961,546812.nif,4216,141682301
962,528457.nif,4890,141686517
963,546824.nif,4216,141691407
964,546750.nif,3980,141695623
965,546753.nif,3980,141699603
966,526885.nif,2759,141703583
967,546732.nif,3742,141706342
968,546747.nif,3980,141710084
969,546806.nif,4216,141714064
970,507011.nif,1676,141718280
971,507014.nif,1676,141719956
972,591142.nif,25663,141721632
973,591136.nif,25711,141747295
974,545002.nif,13003,141773006
975,546818.nif,4216,141786009
976,528466.nif,14046,141790225
977,546916.nif,14186,141804271
978,546920.nif,14186,141818457
979,546909.nif,14186,141832643
980,546928.nif,14186,141846829
981,546924.nif,14186,141861015
982,526698.nif,2759,141875201
983,526703.nif,2759,141877960
984,546798.nif,4216,141880719
985,526954.nif,5698,141884935
986,491002.nif,61399,141890633
987,491253.nif,4374,141952032
988,508586.nif,241823,141956406
989,508493.nif,1425815,142198229
990,425119.nif,27147,143624044
991,425830.nif,29293,143651191
992,422438.nif,1149029,143680484
993,422705.nif,959642,144829513
994,422544.nif,1422654,145789155
995,422659.nif,134363,147211809
996,422678.nif,244938,147346172
997,384415.nif,21405,147591110
998,400215.nif,126787,147612515
999,422794.nif,177246,147739302
1000,422764.nif,511360,147916548
1001,422499.nif,152986,148427908
1002,384738.nif,479267,148580894
1003,388960.nif,402021,149060161
1004,390397.nif,1059047,149462182
1005,382748.nif,91813,150521229
1006,382773.nif,65995,150613042
1007,382855.nif,171531,150679037
1008,382871.nif,236909,150850568
1009,382888.nif,242325,151087477
1010,382907.nif,146970,151329802
1011,382925.nif,384436,151476772
1012,382946.nif,2273525,151861208
1013,383962.nif,469778,154134733
1014,426102.nif,2036,154604511
1015,426098.nif,2036,154606547
1016,426105.nif,2036,154608583
1017,425983.nif,2036,154610619
1018,425980.nif,2036,154612655
1019,425986.nif,2036,154614691
1020,425989.nif,2036,154616727
1021,425999.nif,2036,154618763
1022,426002.nif,2036,154620799
1023,426005.nif,2036,154622835
1024,426008.nif,2036,154624871
1025,395049.nif,705312,154626907
1026,430823.nif,695043,155332219
1027,430505.nif,612933,156027262
1028,423020.nif,882570,156640195
1029,383675.nif,1994441,157522765
1030,488943.nif,83377,159517206
1031,490900.nif,15579,159600583
1032,489863.nif,49800,159616162
1033,491606.nif,15470,159665962
1034,491655.nif,24769,159681432
1035,491654.nif,42420,159706201
1036,490489.nif,13703,159748621
1037,491614.nif,23107,159762324
1038,491623.nif,6758,159785431
1039,491636.nif,11179,159792189
1040,491641.nif,8887,159803368
1041,491962.nif,23747,159812255
1042,491968.nif,8419,159836002
1043,491974.nif,11179,159844421
1044,491994.nif,6758,159855600
1045,184911.nif,94550,159862358
1046,541516.nif,278641,159956908
1047,500690.nif,1158349,160235549
1048,501464.nif,11148,161393898
1049,501469.nif,8489,161405046
1050,500900.nif,141612,161413535
1051,541763.nif,55308,161555147
1052,541738.nif,4870,161610455
1053,541772.nif,58067,161615325
1054,541742.nif,51632,161673392
1055,541748.nif,64592,161725024
1056,543039.nif,27198,161789616
1057,543048.nif,16161,161816814
1058,542007.nif,56033,161832975
1059,543053.nif,4014,161889008
1060,543056.nif,4720,161893022
1061,543059.nif,6648,161897742
1062,541361.nif,29680,161904390
1063,541365.nif,36897,161934070
1064,541369.nif,21145,161970967
1065,541367.nif,19863,161992112
1066,541995.nif,35242,162011975
1067,542003.nif,33886,162047217
1068,541386.nif,20145,162081103
1069,541789.nif,17845,162101248
1070,541379.nif,37005,162119093
1071,541756.nif,14832,162156098
1072,541760.nif,5878,162170930
1073,492015.nif,15583,162176808
1074,490865.nif,586020,162192391
1075,489643.nif,110666,162778411
1076,489799.nif,110590,162889077
1077,489652.nif,100151,162999667
1078,489650.nif,100151,163099818
1079,489649.nif,105325,163199969
1080,489651.nif,64421,163305294
1081,507202.nif,15093,163369715
1082,489709.nif,33905,163384808
1083,489648.nif,370077,163418713
1084,489646.nif,37418,163788790
1085,489792.nif,37418,163826208
1086,490577.nif,62842,163863626
1087,490472.nif,8364,163926468
1088,490390.nif,55336,163934832
1089,496018.nif,184238,163990168
1090,496060.nif,14510,164174406
1091,496070.nif,188968,164188916
1092,517965.nif,69816,164377884
1093,524008.nif,118117,164447700
1094,523892.nif,464229,164565817
1095,132780.nif,149048,165030046
1096,510337.nif,34984,165179094
1097,510346.nif,52756,165214078
1098,510426.nif,10117,165266834
1099,360290.nif,119506,165276951
1100,591117.nif,552549,165396457
1101,591118.nif,192252,165949006
1102,591122.nif,87170,166141258
1103,424276.nif,28794,166228428
1104,395532.nif,298892,166257222
1105,389951.nif,322065,166556114
1106,388423.nif,183155,166878179
1107,388440.nif,73775,167061334
1108,388457.nif,94525,167135109
1109,388476.nif,206652,167229634
1110,389512.nif,73685,167436286
1111,388348.nif,431282,167509971
1112,389550.nif,240020,167941253
1113,523651.nif,83848,168181273
1114,523679.nif,42080,168265121
1115,523684.nif,40506,168307201
1116,523689.nif,135358,168347707
1117,356828.nif,370331,168483065
1118,390029.nif,292084,168853396
1119,390036.nif,27115,169145480
1120,510994.nif,27653,169172595
1121,489873.nif,46310,169200248
1122,489859.nif,216707,169246558
1123,489861.nif,2754141,169463265
1124,489868.nif,36824,172217406
1125,510636.nif,911,172254230
1126,489871.nif,43822,172255141
1127,510638.nif,653,172298963
1128,512610.nif,131202,172299616
1129,489865.nif,111799,172430818
1130,489867.nif,12082,172542617
1131,490886.nif,7614,172554699
1132,490889.nif,21263,172562313
1133,490901.nif,31611,172583576
1134,422935.nif,12614,172615187
1135,397118.nif,22684,172627801
1136,386949.nif,1040914,172650485
1137,423278.nif,239238,173691399
1138,386952.nif,23629,173930637
1139,386953.nif,11737,173954266
1140,386948.nif,262424,173966003
1141,489031.nif,1911625,174228427
1142,488986.nif,12208,176140052
1143,505368.nif,34957,176152260
1144,488951.nif,159305,176187217
1145,488971.nif,35289,176346522
1146,488978.nif,10392,176381811
1147,504897.nif,384459,176392203
1148,528888.nif,19900,176776662
1149,527001.nif,144446,176796562
1150,527058.nif,84094,176941008
1151,527087.nif,12541,177025102
1152,516607.nif,516969,177037643
1153,516608.nif,270979,177554612
1154,516609.nif,1738878,177825591
1155,591650.nif,231467,179564469
1156,591652.nif,420832,179795936
1157,591655.nif,114812,180216768
1158,591636.nif,645828,180331580
1159,523669.nif,4458,180977408
1160,395345.nif,10955,180981866
1161,386860.nif,6395,180992821
1162,395351.nif,18389,180999216
1163,406251.nif,14551,181017605
1164,537425.nif,9541,181032156
1165,537419.nif,11409,181041697
1166,422052.nif,13183,181053106
1167,6119.nif,3219,181066289
1168,6140.nif,8070,181069508
1169,523316.nif,740,181077578
1170,523337.nif,740,181078318
1171,523338.nif,740,181079058
1172,536525.nif,740,181079798
1173,526276.nif,36206,181080538
1174,526208.nif,115617,181116744
1175,471896.nif,25729,181232361
1176,471897.nif,27902,181258090
1177,471898.nif,73508,181285992
1178,581630.nif,60377,181359500
1179,174636.nif,7467,181419877
1180,279182.nif,10606,181427344
1181,279191.nif,12450,181437950
1182,279184.nif,12450,181450400
1183,279193.nif,12896,181462850
1184,279195.nif,12884,181475746
1185,279194.nif,12454,181488630
1186,279196.nif,12884,181501084
1187,279198.nif,12892,181513968
1188,279199.nif,12885,181526860
1189,279200.nif,24558,181539745
1190,180747.nif,50016,181564303
1191,525003.nif,117380,181614319
1192,517769.nif,21482,181731699
1193,518014.nif,21482,181753181
1194,519236.nif,22293,181774663
1195,517025.nif,34899,181796956
1196,517384.nif,36083,181831855
1197,517747.nif,20201,181867938
1198,517751.nif,21650,181888139
1199,518514.nif,30467,181909789
1200,518352.nif,30715,181940256
1201,518811.nif,35645,181970971
1202,516721.nif,2635,182006616
1203,516728.nif,7571,182009251
1204,516733.nif,7707,182016822
1205,516737.nif,7775,182024529
1206,516744.nif,10583,182032304
1207,516749.nif,8299,182042887
1208,516525.nif,2635,182051186
1209,516528.nif,5627,182053821
1210,516529.nif,5691,182059448
1211,516530.nif,7211,182065139
1212,516537.nif,2635,182072350
1213,516538.nif,5307,182074985
1214,516539.nif,7347,182080292
1215,516104.nif,5274,182087639
1216,516108.nif,6831,182092913
1217,516112.nif,6417,182099744
1218,516113.nif,6331,182106161
1219,516114.nif,10075,182112492
1220,516154.nif,2635,182122567
1221,516162.nif,5179,182125202
1222,516169.nif,5179,182130381
1223,516175.nif,5499,182135560
1224,516183.nif,7211,182141059
1225,516188.nif,7347,182148270
1226,519378.nif,35064,182155617
1227,518127.nif,1859,182190681
1228,518122.nif,6025,182192540
1229,518152.nif,6017,182198565
1230,504489.nif,236795,182204582
1231,504496.nif,535951,182441377
1232,504503.nif,518059,182977328
1233,4440.nif,6446,183495387
1234,254759.nif,4746,183501833
1235,254734.nif,4729,183506579
1236,258090.nif,5365,183511308
1237,499034.nif,27961,183516673
1238,239259.nif,7594,183544634
1239,239341.nif,8050,183552228
1240,239282.nif,5590,183560278
1241,239338.nif,6734,183565868
1242,239260.nif,7782,183572602
1243,239344.nif,10646,183580384
1244,239347.nif,5674,183591030
1245,239263.nif,6566,183596704
1246,506363.nif,5823,183603270
1247,506367.nif,6089,183609093
1248,506376.nif,5527,183615182
1249,471532.nif,3180,183620709
1250,536062.nif,171474,183623889
1251,534390.nif,60726,183795363
1252,534376.nif,44308,183856089
1253,585050.nif,23400,183900397
1254,472845.nif,13099,183923797
1255,472950.nif,13099,183936896
1256,280677.nif,23001,183949995
1257,280687.nif,24633,183972996
1258,472836.nif,40510,183997629
1259,591379.nif,23384,184038139
1260,241742.nif,4567,184061523
1261,241756.nif,9736,184066090
1262,246702.nif,17000,184075826
1263,246708.nif,10132,184092826
1264,246711.nif,20694,184102958
1265,246761.nif,15706,184123652
1266,246766.nif,8740,184139358
1267,246771.nif,13356,184148098
1268,246774.nif,24486,184161454
1269,246784.nif,14218,184185940
1270,246791.nif,17910,184200158
1271,246804.nif,11086,184218068
1272,246809.nif,22198,184229154
1273,246812.nif,8900,184251352
1274,246817.nif,20882,184260252
1275,246822.nif,10312,184281134
1276,246828.nif,9778,184291446
1277,246833.nif,18524,184301224
1278,246836.nif,8886,184319748
1279,246839.nif,8088,184328634
1280,246842.nif,39352,184336722
1281,246845.nif,11444,184376074
1282,246445.nif,4754,184387518
1283,246453.nif,15074,184392272
1284,246458.nif,11910,184407346
1285,247785.nif,9464,184419256
1286,538114.nif,46219,184428720
1287,246465.nif,7186,184474939
1288,538121.nif,29439,184482125
1289,538124.nif,18427,184511564
1290,246468.nif,8330,184529991
1291,246497.nif,21049,184538321
1292,246500.nif,13562,184559370
1293,246505.nif,6694,184572932
1294,246508.nif,25034,184579626
1295,247788.nif,7228,184604660
1296,246519.nif,26500,184611888
1297,246524.nif,17780,184638388
1298,246532.nif,10606,184656168
1299,246535.nif,2070,184666774
1300,246548.nif,14238,184668844
1301,246538.nif,23460,184683082
1302,538126.nif,47334,184706542
1303,240383.nif,21682,184753876
1304,240404.nif,9644,184775558
1305,240411.nif,9826,184785202
1306,240416.nif,20428,184795028
1307,240419.nif,15682,184815456
1308,246019.nif,22506,184831138
1309,246023.nif,2024,184853644
1310,240422.nif,5988,184855668
1311,246042.nif,15178,184861656
1312,246050.nif,19376,184876834
1313,246057.nif,11524,184896210
1314,246065.nif,15084,184907734
1315,246069.nif,19733,184922818
1316,246081.nif,17708,184942551
1317,538133.nif,68575,184960259
1318,246026.nif,18607,185028834
1319,246084.nif,12607,185047441
1320,246089.nif,8383,185060048
1321,238492.nif,3690,185068431
1322,238702.nif,32646,185072121
1323,239245.nif,15270,185104767
1324,239249.nif,10032,185120037
1325,538151.nif,8623,185130069
1326,538156.nif,10611,185138692
1327,538160.nif,20599,185149303
1328,239252.nif,4382,185169902
1329,538164.nif,20275,185174284
1330,538167.nif,14880,185194559
1331,538169.nif,22000,185209439
1332,239256.nif,3826,185231439
1333,240121.nif,7090,185235265
1334,240310.nif,6462,185242355
1335,240314.nif,6766,185248817
1336,240317.nif,21650,185255583
1337,240324.nif,16166,185277233
1338,240327.nif,3478,185293399
1339,240332.nif,7058,185296877
1340,240338.nif,2999,185303935
1341,240343.nif,11922,185306934
1342,240347.nif,5182,185318856
1343,240352.nif,3470,185324038
1344,406635.nif,18213,185327508
1345,246642.nif,19303,185345721
1346,246658.nif,19617,185365024
1347,246693.nif,16225,185384641
1348,493591.nif,12806,185400866
1349,240751.nif,15655,185413672
1350,240761.nif,19330,185429327
1351,241691.nif,8781,185448657
1352,241721.nif,22206,185457438
1353,241724.nif,20269,185479644
1354,245902.nif,15262,185499913
1355,245945.nif,20911,185515175
1356,245966.nif,9152,185536086
1357,245996.nif,13854,185545238
1358,246009.nif,10175,185559092
1359,524158.nif,8700,185569267
1360,524164.nif,11232,185577967
1361,524162.nif,10388,185589199
1362,524790.nif,7144,185599587
1363,524166.nif,17862,185606731
1364,524160.nif,37162,185624593
1365,406606.nif,30616,185661755
1366,396574.nif,9285,185692371
1367,406562.nif,14849,185701656
1368,406567.nif,12825,185716505
1369,396552.nif,21278,185729330
1370,591247.nif,16444,185750608
1371,591248.nif,8364,185767052
1372,591249.nif,6088,185775416
1373,406551.nif,16031,185781504
1374,406608.nif,65249,185797535
1375,406603.nif,5951,185862784
1376,406601.nif,7376,185868735
1377,406564.nif,8375,185876111
1378,592708.nif,17904,185884486
1379,592853.nif,9958,185902390
1380,592626.nif,9958,185912348
1381,592621.nif,44872,185922306
1382,592618.nif,43772,185967178
1383,592615.nif,27402,186010950
1384,592628.nif,13604,186038352
1385,377928.nif,86618,186051956
1386,507141.nif,101158,186138574
1387,503185.nif,18417,186239732
1388,503197.nif,55265,186258149
1389,68336.nif,102985,186313414
1390,500913.nif,20098,186416399
1391,494222.nif,6396,186436497
1392,463161.nif,66388,186442893
1393,194060.nif,1096,186509281
1394,504231.nif,163362,186510377
1395,504246.nif,261487,186673739
1396,504298.nif,376006,186935226
1397,504299.nif,455413,187311232
1398,500836.nif,10339,187766645
1399,500845.nif,17855,187776984
1400,500846.nif,19287,187794839
1401,500847.nif,18081,187814126
1402,500848.nif,20983,187832207
1403,500857.nif,7677,187853190
1404,500858.nif,11033,187860867
1405,500859.nif,11033,187871900
1406,500860.nif,11033,187882933
1407,500861.nif,14969,187893966
1408,493318.nif,50805,187908935
1409,493327.nif,50881,187959740
1410,493328.nif,41941,188010621
1411,475017.nif,51024,188052562
1412,395790.nif,41045,188103586
1413,395794.nif,73670,188144631
1414,395798.nif,92397,188218301
1415,407156.nif,83135,188310698
1416,395700.nif,29434,188393833
1417,395706.nif,57814,188423267
