nif,version,grammar,block_index,entry_idx,name,slot,f1,f2,ref,anim_flag,frame_index,bnt2_id,resolved
505074.nif,10.1.0.0,v10,3,23,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,19,0,4294967295,180013,1
505074.nif,10.1.0.0,v10,3,24,Nameless56_ENVIRONMENT,ENVIRONMENT,9,0,20,0,4294967295,504732,1
505074.nif,10.1.0.0,v10,3,25,Nameless67_ENVIRONMENT,ENVIRONMENT,9,0,21,0,4294967295,504732,1
505074.nif,10.1.0.0,v10,3,26,Nameless78_ENVIRONMENT,ENVIRONMENT,9,0,22,0,4294967295,180013,1
505074.nif,10.1.0.0,v10,3,27,Nameless89_ENVIRONMENT,ENVIRONMENT,9,0,23,0,4294967295,180013,1
505074.nif,10.1.0.0,v10,3,28,Nameless910_ENVIRONMENT,ENVIRONMENT,9,0,24,0,4294967295,504732,1
505074.nif,10.1.0.0,v10,3,29,corridor_left_10_GLOSS,GLOSS,3,-1,25,0,4294967295,29749,1
505074.nif,10.1.0.0,v10,3,30,corridor_left_13_BASE,BASE,0,-1,26,0,4294967295,504965,1
505074.nif,10.1.0.0,v10,3,31,corridor_left_13_GLOSS,GLOSS,3,-1,26,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,32,corridor_left_14_BASE,BASE,0,-1,27,0,4294967295,504968,1
505074.nif,10.1.0.0,v10,3,33,corridor_left_14_GLOSS,GLOSS,3,-1,27,0,4294967295,504970,1
505074.nif,10.1.0.0,v10,3,34,corridor_left_14_GLOW,GLOW,4,-1,27,0,4294967295,504972,1
505074.nif,10.1.0.0,v10,3,35,corridor_left_2_BASE,BASE,0,-1,28,0,4294967295,504982,1
505074.nif,10.1.0.0,v10,3,36,corridor_left_2_GLOSS,GLOSS,3,-1,28,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,37,corridor_left_6_BASE,BASE,0,-1,29,0,4294967295,508938,1
505074.nif,10.1.0.0,v10,3,38,corridor_left_6_GLOSS,GLOSS,3,-1,29,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,39,corridor_left_9_BASE,BASE,0,-1,30,0,4294967295,504734,1
505074.nif,10.1.0.0,v10,3,40,corridor_left_9_GLOSS,GLOSS,3,-1,30,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,41,corridor_right_10_GLOSS,GLOSS,3,-1,31,0,4294967295,29749,1
505074.nif,10.1.0.0,v10,3,42,corridor_right_13_BASE,BASE,0,-1,32,0,4294967295,504965,1
505074.nif,10.1.0.0,v10,3,43,corridor_right_13_GLOSS,GLOSS,3,-1,32,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,44,corridor_right_14_BASE,BASE,0,-1,33,0,4294967295,504968,1
505074.nif,10.1.0.0,v10,3,45,corridor_right_14_GLOSS,GLOSS,3,-1,33,0,4294967295,504970,1
505074.nif,10.1.0.0,v10,3,46,corridor_right_14_GLOW,GLOW,4,-1,33,0,4294967295,504972,1
505074.nif,10.1.0.0,v10,3,47,corridor_right_2_BASE,BASE,0,-1,34,0,4294967295,504982,1
505074.nif,10.1.0.0,v10,3,48,corridor_right_2_GLOSS,GLOSS,3,-1,34,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,49,corridor_right_6_BASE,BASE,0,-1,35,0,4294967295,508938,1
505074.nif,10.1.0.0,v10,3,50,corridor_right_6_GLOSS,GLOSS,3,-1,35,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,51,corridor_right_9_BASE,BASE,0,-1,36,0,4294967295,504734,1
505074.nif,10.1.0.0,v10,3,52,corridor_right_9_GLOSS,GLOSS,3,-1,36,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,53,hallway_0_BASE,BASE,0,-1,37,0,4294967295,504957,1
505074.nif,10.1.0.0,v10,3,54,hallway_0_GLOSS,GLOSS,3,-1,37,0,4294967295,31592,1
505074.nif,10.1.0.0,v10,3,55,hallway_10_GLOSS,GLOSS,3,-1,38,0,4294967295,29749,1
505074.nif,10.1.0.0,v10,3,56,hallway_13_BASE,BASE,0,-1,39,0,4294967295,504965,1
505074.nif,10.1.0.0,v10,3,57,hallway_13_GLOSS,GLOSS,3,-1,39,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,58,hallway_14_BASE,BASE,0,-1,40,0,4294967295,504968,1
505074.nif,10.1.0.0,v10,3,59,hallway_14_GLOSS,GLOSS,3,-1,40,0,4294967295,504970,1
505074.nif,10.1.0.0,v10,3,60,hallway_14_GLOW,GLOW,4,-1,40,0,4294967295,504972,1
505074.nif,10.1.0.0,v10,3,61,hallway_16_BASE,BASE,0,-1,41,0,4294967295,492911,1
505074.nif,10.1.0.0,v10,3,62,hallway_16_GLOSS,GLOSS,3,-1,41,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,63,hallway_17_BASE,BASE,0,-1,42,0,4294967295,492932,1
505074.nif,10.1.0.0,v10,3,64,hallway_17_GLOSS,GLOSS,3,-1,42,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,65,hallway_2_BASE,BASE,0,-1,43,0,4294967295,504982,1
505074.nif,10.1.0.0,v10,3,66,hallway_2_GLOSS,GLOSS,3,-1,43,0,4294967295,353638,1
505074.nif,10.1.0.0,v10,3,67,hallway_4_BASE,BASE,0,-1,44,0,4294967295,504990,1
505074.nif,10.1.0.0,v10,3,68,hallway_4_GLOSS,GLOSS,3,-1,44,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,69,hallway_4_GLOW,GLOW,4,-1,44,0,4294967295,504993,1
505074.nif,10.1.0.0,v10,3,70,hallway_6_BASE,BASE,0,-1,45,0,4294967295,504998,1
505074.nif,10.1.0.0,v10,3,71,hallway_6_GLOSS,GLOSS,3,-1,45,0,4294967295,491950,1
505074.nif,10.1.0.0,v10,3,72,hallway_9_BASE,BASE,0,-1,46,0,4294967295,504734,1
505074.nif,10.1.0.0,v10,3,73,hallway_9_GLOSS,GLOSS,3,-1,46,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,0,Box01_0_BASE,BASE,0,-1,8,0,4294967295,507920,1
504936.nif,10.1.0.0,v10,7,1,Box02_0_BASE,BASE,0,-1,9,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,2,Box02_0_GLOW,GLOW,4,-1,9,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,3,Box03_0_BASE,BASE,0,-1,10,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,4,Box03_0_GLOW,GLOW,4,-1,10,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,5,Box04_0_BASE,BASE,0,-1,11,0,4294967295,507920,1
504936.nif,10.1.0.0,v10,7,6,Box05_0_BASE,BASE,0,-1,12,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,7,Box05_0_GLOW,GLOW,4,-1,12,0,4294967295,508698,1
504936.nif,10.1.0.0,v10,7,8,Box06_0_BASE,BASE,0,-1,13,0,4294967295,507920,1
504936.nif,10.1.0.0,v10,7,9,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,14,0,4294967295,180013,1
504936.nif,10.1.0.0,v10,7,10,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,15,0,4294967295,504732,1
504936.nif,10.1.0.0,v10,7,11,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,16,0,4294967295,504732,1
504936.nif,10.1.0.0,v10,7,12,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,17,0,4294967295,504732,1
504936.nif,10.1.0.0,v10,7,13,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,18,0,4294967295,504732,1
504936.nif,10.1.0.0,v10,7,14,Nameless56_ENVIRONMENT,ENVIRONMENT,9,0,19,0,4294967295,504732,1
504936.nif,10.1.0.0,v10,7,15,blue_glass_0_GLOSS,GLOSS,3,-1,20,0,4294967295,29610,1
504936.nif,10.1.0.0,v10,7,16,glass_balcony_0_GLOSS,GLOSS,3,-1,21,0,4294967295,29610,1
504936.nif,10.1.0.0,v10,7,17,glass_floor_0_GLOSS,GLOSS,3,-1,22,0,4294967295,29610,1
504936.nif,10.1.0.0,v10,7,18,glass_out_0_GLOSS,GLOSS,3,-1,23,0,4294967295,29610,1
504936.nif,10.1.0.0,v10,7,19,green_effect02_0_BASE,BASE,0,-1,24,0,4294967295,499044,1
504936.nif,10.1.0.0,v10,7,20,green_effect03_0_BASE,BASE,0,-1,29,0,4294967295,499044,1
504936.nif,10.1.0.0,v10,7,21,green_effect_02_BASE,BASE,0,-1,34,0,4294967295,499044,1
504936.nif,10.1.0.0,v10,7,22,green_effect_0_BASE,BASE,0,-1,39,0,4294967295,499044,1
504936.nif,10.1.0.0,v10,7,23,main_0_BASE,BASE,0,-1,44,0,4294967295,504957,1
504936.nif,10.1.0.0,v10,7,24,main_0_DARK,DARK,1,-1,44,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,25,main_0_GLOSS,GLOSS,3,-1,44,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,26,main_10_GLOSS,GLOSS,3,-1,45,0,4294967295,29749,1
504936.nif,10.1.0.0,v10,7,27,main_11_BASE,BASE,0,-1,46,0,4294967295,353627,1
504936.nif,10.1.0.0,v10,7,28,main_11_DARK,DARK,1,-1,46,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,29,main_11_GLOSS,GLOSS,3,-1,46,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,30,main_12_BASE,BASE,0,-1,47,0,4294967295,504963,1
504936.nif,10.1.0.0,v10,7,31,main_12_DARK,DARK,1,-1,47,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,32,main_12_GLOSS,GLOSS,3,-1,47,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,33,main_13_BASE,BASE,0,-1,48,0,4294967295,504965,1
504936.nif,10.1.0.0,v10,7,34,main_13_DARK,DARK,1,-1,48,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,35,main_13_GLOSS,GLOSS,3,-1,48,0,4294967295,353638,1
504936.nif,10.1.0.0,v10,7,36,main_14_BASE,BASE,0,-1,49,0,4294967295,504968,1
504936.nif,10.1.0.0,v10,7,37,main_14_DARK,DARK,1,-1,49,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,38,main_14_GLOSS,GLOSS,3,-1,49,0,4294967295,504970,1
504936.nif,10.1.0.0,v10,7,39,main_14_GLOW,GLOW,4,-1,49,0,4294967295,504972,1
504936.nif,10.1.0.0,v10,7,40,main_15_BASE,BASE,0,-1,50,0,4294967295,504974,1
504936.nif,10.1.0.0,v10,7,41,main_15_GLOSS,GLOSS,3,-1,50,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,42,main_16_BASE,BASE,0,-1,51,0,4294967295,492911,1
504936.nif,10.1.0.0,v10,7,43,main_16_DARK,DARK,1,-1,51,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,44,main_16_GLOSS,GLOSS,3,-1,51,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,45,main_17_BASE,BASE,0,-1,52,0,4294967295,492932,1
504936.nif,10.1.0.0,v10,7,46,main_17_DARK,DARK,1,-1,52,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,47,main_17_GLOSS,GLOSS,3,-1,52,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,48,main_18_BASE,BASE,0,-1,53,0,4294967295,42389,1
504936.nif,10.1.0.0,v10,7,49,main_18_GLOSS,GLOSS,3,-1,53,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,50,main_19_BASE,BASE,0,-1,54,0,4294967295,42298,1
504936.nif,10.1.0.0,v10,7,51,main_19_GLOW,GLOW,4,-1,54,0,4294967295,42300,1
504936.nif,10.1.0.0,v10,7,52,main_1_BASE,BASE,0,-1,55,0,4294967295,504982,1
504936.nif,10.1.0.0,v10,7,53,main_1_DARK,DARK,1,-1,55,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,54,main_1_GLOSS,GLOSS,3,-1,55,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,55,main_2_BASE,BASE,0,-1,56,0,4294967295,504982,1
504936.nif,10.1.0.0,v10,7,56,main_2_DARK,DARK,1,-1,56,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,57,main_2_GLOSS,GLOSS,3,-1,56,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,58,main_3_BASE,BASE,0,-1,57,0,4294967295,504987,1
504936.nif,10.1.0.0,v10,7,59,main_3_DARK,DARK,1,-1,57,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,60,main_3_GLOSS,GLOSS,3,-1,57,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,61,main_4_BASE,BASE,0,-1,58,0,4294967295,504990,1
504936.nif,10.1.0.0,v10,7,62,main_4_DARK,DARK,1,-1,58,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,63,main_4_GLOSS,GLOSS,3,-1,58,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,64,main_4_GLOW,GLOW,4,-1,58,0,4294967295,504993,1
504936.nif,10.1.0.0,v10,7,65,main_5_BASE,BASE,0,-1,59,0,4294967295,504995,1
504936.nif,10.1.0.0,v10,7,66,main_5_DARK,DARK,1,-1,59,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,67,main_5_GLOSS,GLOSS,3,-1,59,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,68,main_6_BASE,BASE,0,-1,60,0,4294967295,504998,1
504936.nif,10.1.0.0,v10,7,69,main_6_DARK,DARK,1,-1,60,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,70,main_6_GLOSS,GLOSS,3,-1,60,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,71,main_7_BASE,BASE,0,-1,61,0,4294967295,189553,1
504936.nif,10.1.0.0,v10,7,72,main_7_DARK,DARK,1,-1,61,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,73,main_7_GLOSS,GLOSS,3,-1,61,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,74,main_8_BASE,BASE,0,-1,62,0,4294967295,32252,1
504936.nif,10.1.0.0,v10,7,75,main_8_DARK,DARK,1,-1,62,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,76,main_8_GLOSS,GLOSS,3,-1,62,0,4294967295,491950,1
504936.nif,10.1.0.0,v10,7,77,main_9_BASE,BASE,0,-1,63,0,4294967295,504734,1
504936.nif,10.1.0.0,v10,7,78,main_9_DARK,DARK,1,-1,63,0,4294967295,505411,1
504936.nif,10.1.0.0,v10,7,79,main_9_GLOSS,GLOSS,3,-1,63,0,4294967295,491950,1
505062.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,505063,1
508623.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,508624,1
508626.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,508627,1
508629.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,508630,1
508632.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,508633,1
508635.nif,10.1.0.0,v10,3,0,BLOCK_A_0_BASE,BASE,0,-1,4,0,4294967295,508636,1
505072.nif,10.1.0.0,v10,3,0,Box01_0_BASE,BASE,0,-1,4,0,4294967295,157041,1
505066.nif,10.1.0.0,v10,3,0,Cylinder04_0_GLOSS,GLOSS,3,-1,4,0,4294967295,29648,1
505066.nif,10.1.0.0,v10,3,1,Cylinder04_1_BASE,BASE,0,-1,5,0,4294967295,505069,1
505066.nif,10.1.0.0,v10,3,2,Cylinder04_1_GLOSS,GLOSS,3,-1,5,0,4294967295,491950,1
505066.nif,10.1.0.0,v10,3,3,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,180013,1
508654.nif,10.1.0.0,v10,3,0,Cylinder04_0_GLOSS,GLOSS,3,-1,4,0,4294967295,29648,1
508654.nif,10.1.0.0,v10,3,1,Cylinder04_1_BASE,BASE,0,-1,5,0,4294967295,505069,1
508654.nif,10.1.0.0,v10,3,2,Cylinder04_1_GLOSS,GLOSS,3,-1,5,0,4294967295,491950,1
508654.nif,10.1.0.0,v10,3,3,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,6,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,0,Box01_5_BASE,BASE,0,-1,80,0,4294967295,504995,1
505591.nif,10.1.0.0,v10,79,1,Box01_5_GLOSS,GLOSS,3,-1,80,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,2,Box01_9_BASE,BASE,0,-1,81,0,4294967295,504734,1
505591.nif,10.1.0.0,v10,79,3,Box01_9_GLOSS,GLOSS,3,-1,81,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,4,Box02_0_BASE,BASE,0,-1,82,0,4294967295,504957,1
505591.nif,10.1.0.0,v10,79,5,Box02_0_GLOSS,GLOSS,3,-1,82,0,4294967295,31592,1
505591.nif,10.1.0.0,v10,79,6,Box02_2_BASE,BASE,0,-1,83,0,4294967295,504982,1
505591.nif,10.1.0.0,v10,79,7,Box02_2_GLOSS,GLOSS,3,-1,83,0,4294967295,353638,1
505591.nif,10.1.0.0,v10,79,8,Box02_3_BASE,BASE,0,-1,84,0,4294967295,504987,1
505591.nif,10.1.0.0,v10,79,9,Box02_3_GLOSS,GLOSS,3,-1,84,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,10,Box02_3_GLOW,GLOW,4,-1,84,0,4294967295,505635,1
505591.nif,10.1.0.0,v10,79,11,Cylinder01_02_BASE,BASE,0,-1,85,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,12,Cylinder01_03_BASE,BASE,0,-1,86,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,13,Cylinder01_04_BASE,BASE,0,-1,87,0,4294967295,475010,1
505591.nif,10.1.0.0,v10,79,14,Cylinder01_0_BASE,BASE,0,-1,88,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,15,Cylinder01_1_BASE,BASE,0,-1,89,0,4294967295,355282,1
505591.nif,10.1.0.0,v10,79,16,Cylinder01_2_BASE,BASE,0,-1,90,0,4294967295,505596,1
505591.nif,10.1.0.0,v10,79,17,Cylinder02_0_BASE,BASE,0,-1,91,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,18,Cylinder03_0_BASE,BASE,0,-1,92,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,19,Cylinder04_0_BASE,BASE,0,-1,93,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,20,Cylinder05_0_BASE,BASE,0,-1,94,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,21,Cylinder06_0_BASE,BASE,0,-1,95,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,22,Cylinder07_0_BASE,BASE,0,-1,96,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,23,Cylinder08_0_BASE,BASE,0,-1,97,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,24,Cylinder09_0_BASE,BASE,0,-1,98,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,25,Cylinder10_0_BASE,BASE,0,-1,99,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,26,Cylinder11_0_BASE,BASE,0,-1,100,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,27,Cylinder13_0_BASE,BASE,0,-1,101,0,4294967295,475010,1
505591.nif,10.1.0.0,v10,79,28,Cylinder13_1_BASE,BASE,0,-1,102,0,4294967295,355282,1
505591.nif,10.1.0.0,v10,79,29,Cylinder13_2_BASE,BASE,0,-1,103,0,4294967295,505596,1
505591.nif,10.1.0.0,v10,79,30,Cylinder29_0_GLOSS,GLOSS,3,-1,104,0,4294967295,29610,1
505591.nif,10.1.0.0,v10,79,31,Cylinder30_0_GLOSS,GLOSS,3,-1,105,0,4294967295,29610,1
505591.nif,10.1.0.0,v10,79,32,Cylinder31_0_BASE,BASE,0,-1,106,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,33,Cylinder32_0_BASE,BASE,0,-1,107,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,34,Cylinder33_0_BASE,BASE,0,-1,108,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,35,Cylinder34_0_BASE,BASE,0,-1,109,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,36,Cylinder35_0_BASE,BASE,0,-1,110,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,37,Cylinder36_0_BASE,BASE,0,-1,111,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,38,Cylinder37_0_BASE,BASE,0,-1,112,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,39,Cylinder38_0_BASE,BASE,0,-1,113,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,40,Cylinder39_0_BASE,BASE,0,-1,114,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,41,Cylinder40_0_BASE,BASE,0,-1,115,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,42,Cylinder41_0_BASE,BASE,0,-1,116,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,43,Cylinder42_0_BASE,BASE,0,-1,117,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,44,Cylinder43_0_BASE,BASE,0,-1,118,0,4294967295,295786,1
505591.nif,10.1.0.0,v10,79,45,Mesh03_02_BASE,BASE,0,-1,119,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,46,Mesh03_0_BASE,BASE,0,-1,120,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,47,Mesh04_0_BASE,BASE,0,-1,121,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,48,Mesh05_0_BASE,BASE,0,-1,122,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,49,Mesh06_0_BASE,BASE,0,-1,123,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,50,Mesh07_0_BASE,BASE,0,-1,124,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,51,Mesh08_0_BASE,BASE,0,-1,125,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,52,Mesh09_0_BASE,BASE,0,-1,126,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,53,Mesh10_0_BASE,BASE,0,-1,127,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,54,Mesh11_0_BASE,BASE,0,-1,128,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,55,Mesh12_0_BASE,BASE,0,-1,129,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,56,Mesh13_0_BASE,BASE,0,-1,130,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,57,Mesh14_0_BASE,BASE,0,-1,131,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,58,Mesh15_0_BASE,BASE,0,-1,132,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,59,Mesh16_0_BASE,BASE,0,-1,133,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,60,Mesh17_0_BASE,BASE,0,-1,134,0,4294967295,426346,1
505591.nif,10.1.0.0,v10,79,61,Nameless0_ENVIRONMENT,ENVIRONMENT,9,0,135,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,62,Nameless1011_ENVIRONMENT,ENVIRONMENT,9,0,136,0,4294967295,123783,1
505591.nif,10.1.0.0,v10,79,63,Nameless1112_ENVIRONMENT,ENVIRONMENT,9,0,137,0,4294967295,123783,1
505591.nif,10.1.0.0,v10,79,64,Nameless1213_ENVIRONMENT,ENVIRONMENT,9,0,138,0,4294967295,504732,1
505591.nif,10.1.0.0,v10,79,65,Nameless12_ENVIRONMENT,ENVIRONMENT,9,0,139,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,66,Nameless1314_ENVIRONMENT,ENVIRONMENT,9,0,140,0,4294967295,504732,1
505591.nif,10.1.0.0,v10,79,67,Nameless23_ENVIRONMENT,ENVIRONMENT,9,0,141,0,4294967295,504732,1
505591.nif,10.1.0.0,v10,79,68,Nameless34_ENVIRONMENT,ENVIRONMENT,9,0,71,0,4294967295,504732,1
505591.nif,10.1.0.0,v10,79,69,Nameless45_ENVIRONMENT,ENVIRONMENT,9,0,72,0,4294967295,504732,1
505591.nif,10.1.0.0,v10,79,70,Nameless56_ENVIRONMENT,ENVIRONMENT,9,0,73,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,71,Nameless67_ENVIRONMENT,ENVIRONMENT,9,0,74,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,72,Nameless78_ENVIRONMENT,ENVIRONMENT,9,0,75,0,4294967295,180013,1
505591.nif,10.1.0.0,v10,79,73,Nameless89_ENVIRONMENT,ENVIRONMENT,9,0,142,0,4294967295,123783,1
505591.nif,10.1.0.0,v10,79,74,Nameless910_ENVIRONMENT,ENVIRONMENT,9,0,143,0,4294967295,123783,1
505591.nif,10.1.0.0,v10,79,75,Plane02_10_GLOSS,GLOSS,3,-1,144,0,4294967295,29749,1
505591.nif,10.1.0.0,v10,79,76,Plane03_10_GLOSS,GLOSS,3,-1,145,0,4294967295,29749,1
505591.nif,10.1.0.0,v10,79,77,Room_0_BASE,BASE,0,-1,7,0,4294967295,504957,1
505591.nif,10.1.0.0,v10,79,78,Room_0_GLOSS,GLOSS,3,-1,7,0,4294967295,31592,1
505591.nif,10.1.0.0,v10,79,79,Room_10_BASE,BASE,0,-1,41,0,4294967295,497612,1
505591.nif,10.1.0.0,v10,79,80,Room_10_DETAIL,DETAIL,2,-1,41,0,4294967295,497612,1
505591.nif,10.1.0.0,v10,79,81,Room_10_GLOSS,GLOSS,3,-1,41,0,4294967295,29749,1
505591.nif,10.1.0.0,v10,79,82,Room_13_BASE,BASE,0,-1,55,0,4294967295,504965,1
505591.nif,10.1.0.0,v10,79,83,Room_13_GLOSS,GLOSS,3,-1,55,0,4294967295,353638,1
505591.nif,10.1.0.0,v10,79,84,Room_1_BASE,BASE,0,-1,11,0,4294967295,504982,1
505591.nif,10.1.0.0,v10,79,85,Room_1_GLOSS,GLOSS,3,-1,11,0,4294967295,29597,1
505591.nif,10.1.0.0,v10,79,86,Room_20_BASE,BASE,0,-1,60,0,4294967295,383707,1
505591.nif,10.1.0.0,v10,79,87,Room_20_GLOSS,GLOSS,3,-1,60,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,88,Room_21_BASE,BASE,0,-1,64,0,4294967295,382969,1
505591.nif,10.1.0.0,v10,79,89,Room_21_GLOSS,GLOSS,3,-1,64,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,90,Room_22_BASE,BASE,0,-1,68,0,4294967295,505626,1
505591.nif,10.1.0.0,v10,79,91,Room_22_GLOSS,GLOSS,3,-1,68,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,92,Room_2_BASE,BASE,0,-1,16,0,4294967295,504982,1
505591.nif,10.1.0.0,v10,79,93,Room_2_GLOSS,GLOSS,3,-1,16,0,4294967295,353638,1
505591.nif,10.1.0.0,v10,79,94,Room_3_BASE,BASE,0,-1,21,0,4294967295,504987,1
505591.nif,10.1.0.0,v10,79,95,Room_3_GLOSS,GLOSS,3,-1,21,0,4294967295,491950,1
505591.nif,10.1.0.0,v10,79,96,Room_3_GLOW,GLOW,4,-1,21,0,4294967295,505635,1
505591.nif,10.1.0.0,v10,79,97,Room_4_BASE,BASE,0,-1,26,0,4294967295,504990,1
