file,klass,entry_count,num_tex,field2_raw,has_anim,anim_count,has_base,has_dark,has_detail,has_gloss,has_glow,has_bump,has_decal0,has_environment,tex_effect,mesh,blocks,mirror
385354.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,52,1
385089.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,29,1
470068.nif,1|0,12,3,3072,0,0,1,1,0,0,0,0,0,0,0,1,43,1
492966.nif,1|0,27,3,6912,0,0,1,0,0,1,0,0,0,1,1,1,186,1
355272.nif,1|0,4,3,1024,0,0,1,1,0,0,0,0,0,0,0,1,19,1
355260.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,15,1
355273.nif,1|0,24,3,6144,0,0,1,1,0,1,0,0,0,1,1,1,133,1
355274.nif,1|0,24,3,6144,0,0,1,1,0,1,0,0,0,1,1,1,133,1
502876.nif,1|0,20,3,5120,0,0,1,1,0,1,0,0,0,1,1,1,77,1
503088.nif,1|0,13,3,3328,0,0,1,1,0,1,0,0,0,1,1,1,27,1
502841.nif,1|0,22,3,5632,0,0,1,1,0,1,0,0,0,1,1,1,78,1
502864.nif,1|0,9,3,2304,0,0,1,1,0,1,0,0,0,1,1,1,55,1
503103.nif,1|0,12,3,3072,0,0,1,1,0,0,0,0,0,1,1,1,59,1
355275.nif,1|0,13,3,3328,0,0,1,1,0,0,0,0,0,1,1,1,43,1
355276.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
355277.nif,1|0,9,3,2304,0,0,1,1,0,0,0,0,0,1,1,1,35,1
355278.nif,1|0,10,3,2560,0,0,1,1,0,0,0,0,0,1,1,1,39,1
355279.nif,1|0,4,3,1024,0,0,1,1,0,0,0,0,0,0,0,1,15,1
503065.nif,1|0,3,3,768,0,0,1,1,0,1,0,0,0,0,0,1,12,1
502947.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,23,1
503302.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,23,1
355490.nif,1|0,39,3,9984,0,0,1,1,0,0,1,0,0,1,1,1,82,1
588746.nif,1|0,37,3,9472,0,0,1,1,0,0,0,0,0,1,1,1,74,1
355491.nif,1|0,6,3,1536,0,0,1,0,0,0,1,0,0,0,0,1,36,1
588749.nif,1|0,54,3,13824,0,0,1,1,0,0,0,0,0,1,1,1,153,1
355492.nif,1|0,13,3,3328,0,0,1,1,0,0,0,0,0,0,0,1,65,1
355493.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,31,1
355494.nif,1|0,14,3,3584,0,0,1,1,0,0,1,0,0,1,1,1,46,1
355495.nif,1|0,11,3,2816,0,0,1,1,0,1,0,0,0,1,1,1,36,1
355496.nif,1|0,10,3,2560,0,0,1,0,0,0,0,0,0,0,0,1,55,1
355497.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,1,1,1,29,1
355498.nif,1|0,34,3,8704,0,0,1,1,0,0,0,0,0,1,1,1,77,1
355499.nif,1|0,11,3,2816,0,0,1,0,0,0,0,0,0,1,1,1,51,1
355500.nif,1|0,11,3,2816,0,0,1,0,0,0,0,0,0,1,1,1,59,1
355501.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,1,1,1,26,1
355502.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,1,1,1,33,1
355503.nif,1|0,36,3,9216,0,0,1,1,0,0,0,0,0,1,1,1,167,1
355504.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,49,1
355505.nif,1|0,16,3,4096,0,0,1,1,0,0,0,0,0,1,1,1,55,1
355506.nif,1|0,12,3,3072,0,0,1,1,0,0,0,0,0,1,1,1,35,1
355507.nif,1|0,16,3,4096,0,0,1,1,0,0,0,0,0,1,1,1,71,1
356327.nif,1|0,20,3,5120,0,0,1,0,0,1,0,0,0,1,1,1,151,1
489159.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,17,1
489164.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,48,1
356328.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
356384.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,16,1
356330.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,16,1
356331.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
496799.nif,1|0,27,3,6912,0,0,1,1,0,0,1,0,0,0,0,1,188,1
496337.nif,1|0,42,3,10752,0,0,1,1,0,0,1,0,0,0,0,1,234,1
496223.nif,1|0,50,3,12800,0,0,1,1,0,0,1,0,0,0,0,1,393,1
496194.nif,1|0,50,3,12800,0,0,1,1,0,0,1,0,0,0,0,1,250,1
496228.nif,1|0,41,3,10496,0,0,1,1,0,0,1,0,0,0,0,1,337,1
496471.nif,1|0,51,3,13056,0,0,1,0,0,0,1,0,0,0,0,1,349,1
498768.nif,1|0,92,3,23552,0,0,1,1,0,1,1,0,0,1,1,1,641,1
496633.nif,1|0,147,3,37632,0,0,1,1,0,0,1,0,0,0,0,1,1288,1
496210.nif,1|0,65,3,16640,0,0,1,1,0,0,1,0,0,0,0,1,372,1
496735.nif,1|0,25,3,6400,0,0,1,0,0,0,1,0,0,0,0,1,116,1
497703.nif,1|0,30,3,7680,0,0,1,0,0,0,1,0,0,0,0,1,249,1
496226.nif,1|0,6,3,1536,0,0,1,0,0,0,1,0,0,0,0,1,53,1
501502.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,31,1
496217.nif,1|0,33,3,8448,0,0,1,0,0,0,1,0,0,0,0,1,175,1
496215.nif,1|0,31,3,7936,0,0,1,0,0,0,1,0,0,0,0,1,158,1
496216.nif,1|0,31,3,7936,0,0,1,0,0,0,1,0,0,0,0,1,161,1
496729.nif,1|0,20,3,5120,0,0,1,0,0,0,1,0,0,0,0,1,111,1
547305.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,24,1
547293.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
547288.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
546875.nif,1|0,14,3,3584,0,0,1,0,0,0,0,0,0,0,0,1,53,1
546898.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,27,1
547226.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
475041.nif,1|0,7,3,1792,0,0,1,0,0,0,1,0,0,0,0,1,30,1
475059.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,37,1
493024.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,19,1
493003.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,18,1
488660.nif,1|0,10,3,2560,0,0,1,0,0,0,0,0,0,0,0,1,46,1
488759.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,20,1
488765.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,20,1
488806.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,30,1
419428.nif,1|0,9,3,2304,0,0,1,0,0,1,0,0,0,0,0,1,30,1
143570.nif,1|0,6,3,1536,0,0,1,0,0,1,1,0,0,0,0,1,22,1
142101.nif,1|0,17,3,4352,0,0,1,0,0,1,1,0,0,1,1,1,69,1
320786.nif,1|0,17,3,4352,0,0,1,0,0,1,1,0,0,1,1,1,69,1
405302.nif,1|0,21,3,5376,0,0,1,1,0,1,1,0,0,1,1,1,65,1
405327.nif,1|0,23,3,5888,0,0,1,0,0,1,1,0,0,1,1,1,89,1
405365.nif,1|0,16,3,4096,0,0,1,0,0,1,1,0,0,1,1,1,49,1
419362.nif,1|0,11,3,2816,0,0,1,0,0,1,0,0,0,1,1,1,34,1
419383.nif,1|0,25,3,6400,0,0,1,0,0,0,1,0,0,0,0,1,129,1
419395.nif,1|0,39,3,9984,0,0,1,0,0,1,1,1,0,1,1,1,92,1
588752.nif,1|0,41,3,10496,0,0,1,0,0,1,1,0,0,1,1,1,164,1
143209.nif,1|0,19,3,4864,0,0,1,0,0,0,1,0,0,0,0,1,106,1
411802.nif,1|0,23,3,5888,0,0,1,1,0,0,1,0,0,0,0,1,84,1
411889.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,33,1
411907.nif,1|0,14,3,3584,0,0,1,1,0,0,1,0,0,1,1,1,68,1
412169.nif,1|0,10,3,2560,0,0,1,1,0,0,1,0,0,0,0,1,39,1
412190.nif,1|0,9,3,2304,0,0,1,1,0,0,1,0,0,0,0,1,38,1
218757.nif,1|0,18,3,4608,0,0,1,1,0,0,0,0,0,0,0,1,66,1
418210.nif,1|0,10,3,2560,0,0,1,1,0,0,0,0,0,0,0,1,27,1
52544.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,32,1
591565.nif,1|0,13,3,3328,0,0,1,0,0,0,0,0,0,0,0,1,67,0
190880.nif,1|0,37,3,9472,0,0,1,0,0,1,1,0,0,1,1,1,184,1
347707.nif,1|0,9,3,2304,0,0,1,1,0,0,1,0,0,0,0,1,30,1
189544.nif,1|0,24,3,6144,0,0,1,1,0,1,1,0,0,1,1,1,88,1
345583.nif,1|0,24,3,6144,0,0,1,1,0,1,1,0,0,1,1,1,88,1
269591.nif,1|0,25,3,6400,0,0,1,1,0,1,1,0,0,1,1,1,92,1
401177.nif,1|0,25,3,6400,0,0,1,1,0,1,1,0,0,1,1,1,92,1
401198.nif,1|0,41,3,10496,0,0,1,0,0,1,1,0,0,1,1,1,92,1
401230.nif,1|0,41,3,10496,0,0,1,0,0,1,1,0,0,1,1,1,86,1
218524.nif,1|0,38,3,9728,0,0,1,0,0,1,1,0,0,1,1,1,165,1
546556.nif,1|0,5,3,1280,0,0,1,0,1,0,0,0,0,0,0,1,18,1
543078.nif,1|0,19,3,4864,0,0,1,0,1,0,0,0,0,0,0,1,50,1
546566.nif,1|0,10,3,2560,0,0,1,0,1,0,0,0,0,0,0,1,24,1
542520.nif,1|0,52,3,13312,1,40,1,1,0,1,0,0,0,0,0,1,126,1
542414.nif,1|0,2,3,512,0,0,1,1,0,0,0,0,0,0,0,1,11,1
542418.nif,1|0,41,3,10496,1,30,1,1,0,1,0,0,0,0,0,1,99,1
542466.nif,1|0,43,3,11008,1,30,1,1,0,1,0,0,0,0,0,1,99,1
542207.nif,1|0,23,3,5888,0,0,1,1,0,0,1,0,0,0,0,1,64,1
542345.nif,1|0,8,3,2048,0,0,1,0,1,0,0,0,0,0,0,1,49,1
591377.nif,1|0,39,3,9984,0,0,1,1,0,1,1,0,0,1,1,1,167,0
401573.nif,1|0,29,3,7424,0,0,1,1,0,1,1,0,0,1,1,1,93,1
401523.nif,1|0,18,3,4608,0,0,1,0,0,1,1,0,0,1,1,1,37,1
401550.nif,1|0,15,3,3840,0,0,1,0,0,1,1,0,0,1,1,1,49,1
336702.nif,1|0,14,3,3584,0,0,1,1,0,1,1,0,0,1,1,1,49,1
347193.nif,1|0,35,3,8960,0,0,1,1,0,1,1,0,0,0,0,1,173,1
347129.nif,1|0,16,3,4096,0,0,1,1,0,1,1,0,0,1,1,1,112,1
347317.nif,1|0,16,3,4096,0,0,1,1,0,0,1,0,0,0,0,1,50,1
191438.nif,1|0,18,3,4608,0,0,1,0,0,1,1,0,0,1,1,1,95,1
347486.nif,1|0,15,3,3840,0,0,1,0,0,1,0,0,0,1,1,1,92,1
504184.nif,1|0,22,3,5632,0,0,1,1,0,1,1,0,0,1,1,1,100,1
504216.nif,1|0,8,3,2048,0,0,1,0,0,1,0,0,0,1,1,1,39,1
503770.nif,1|0,23,3,5888,0,0,1,0,0,1,1,0,0,1,1,1,63,1
503916.nif,1|0,70,3,17920,0,0,1,0,0,1,1,0,0,1,1,1,241,1
503798.nif,1|0,114,3,29184,0,0,1,1,0,1,1,0,0,1,1,1,305,1
511357.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,0,0,1,20,1
511364.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,13,1
509815.nif,1|0,164,3,41984,0,0,1,1,1,1,1,0,0,1,1,1,274,1
488615.nif,1|0,7,3,1792,0,0,1,0,0,1,0,0,0,1,1,1,20,1
488627.nif,1|0,27,3,6912,0,0,1,0,0,1,1,0,0,1,1,1,66,1
488661.nif,1|0,8,3,2048,0,0,1,0,0,1,0,0,0,0,0,1,26,1
489236.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,29,1
488704.nif,1|0,20,3,5120,1,8,1,0,0,0,1,0,0,0,0,1,59,1
488727.nif,1|0,7,3,1792,0,0,1,0,0,0,1,0,0,0,0,1,29,1
504327.nif,1|0,30,3,7680,0,0,1,1,0,0,0,0,0,0,0,1,67,1
471672.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,42,1
471694.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,24,1
471866.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,60,1
470789.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,25,1
470836.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,46,1
470844.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,26,1
470851.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,30,1
471361.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,22,1
471371.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,28,1
471381.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,28,1
471628.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,23,1
471632.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,27,1
350249.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,125,1
350319.nif,1|0,8,3,2048,0,0,1,0,0,0,1,0,0,1,1,1,120,1
535286.nif,1|0,9,3,2304,0,0,1,1,0,0,1,0,0,0,0,1,32,1
535292.nif,1|0,9,3,2304,0,0,1,1,0,0,1,0,0,0,0,1,32,1
536214.nif,1|0,4,3,1024,0,0,1,1,0,0,0,0,0,0,0,1,16,1
535280.nif,1|0,10,3,2560,0,0,1,1,0,0,0,0,0,0,0,1,28,1
536323.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,28,1
535268.nif,1|0,12,3,3072,0,0,1,1,0,0,0,0,0,0,0,1,31,1
535274.nif,1|0,10,3,2560,0,0,1,1,0,0,0,0,0,0,0,1,28,1
535256.nif,1|0,8,3,2048,0,0,1,1,0,0,1,0,0,0,0,1,28,1
535262.nif,1|0,11,3,2816,0,0,1,1,0,0,1,0,0,0,0,1,38,1
535460.nif,1|0,27,3,6912,0,0,1,1,0,1,1,0,0,1,1,1,78,1
535859.nif,1|0,22,3,5632,0,0,1,0,0,1,1,0,0,1,1,1,66,1
535855.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
535857.nif,1|0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
536823.nif,1|0,14,3,3584,0,0,1,0,0,0,1,0,0,0,0,1,65,1
535244.nif,1|0,8,3,2048,0,0,1,1,0,0,1,0,0,0,0,1,30,1
535238.nif,1|0,11,3,2816,0,0,1,1,0,0,1,0,0,0,0,1,32,1
535232.nif,1|0,10,3,2560,0,0,1,1,0,0,1,0,0,0,0,1,28,1
536747.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536750.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536752.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536754.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536756.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536758.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536760.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536768.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536764.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536762.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
536766.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
535226.nif,1|0,13,3,3328,0,0,1,1,0,0,1,0,0,0,0,1,43,1
535218.nif,1|0,13,3,3328,0,0,1,1,0,0,1,0,0,0,0,1,38,1
535301.nif,1|0,13,3,3328,0,0,1,1,0,0,1,0,0,0,0,1,40,1
535451.nif,1|0,17,3,4352,0,0,1,1,0,0,1,0,0,0,0,1,49,1
546764.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546769.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546774.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546779.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546785.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
547278.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,38,1
546738.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
526742.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,31,1
505358.nif,1|0,6,3,1536,0,0,1,0,0,0,1,0,0,0,0,1,29,1
546744.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
523308.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
526718.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,33,1
526709.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,33,1
526726.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,33,1
526731.nif,1|0,4,3,1024,0,0,1,0,0,0,1,0,0,0,0,1,33,1
546812.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,17,1
528457.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
546824.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,17,1
546750.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546753.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
526885.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,29,1
546732.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546747.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,26,1
546806.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,17,1
507011.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
507014.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
591142.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,35,0
591136.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,35,0
545002.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,16,1
546818.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,17,1
528466.nif,1|0,9,3,2304,0,0,1,0,0,0,0,0,0,0,0,1,43,1
546916.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
546920.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
546909.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
546928.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
546924.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
526698.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,29,1
526703.nif,1|0,2,3,512,0,0,1,0,0,0,1,0,0,0,0,1,29,1
546798.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,17,1
526954.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
491002.nif,1|0,9,3,2304,0,0,1,0,0,1,0,0,0,1,1,1,22,1
491253.nif,1|0,5,3,1280,0,0,1,0,0,1,0,0,0,1,1,1,20,1
508586.nif,1|0,17,3,4352,0,0,1,1,0,1,0,0,0,1,1,1,91,1
508493.nif,1|0,33,3,8448,1,6,1,0,0,1,0,0,0,1,1,1,201,1
425830.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,24,1
422438.nif,1|0,28,3,7168,0,0,1,1,0,0,0,0,0,1,1,1,160,1
422705.nif,1|0,32,3,8192,0,0,1,0,0,1,0,0,0,1,1,1,160,1
422544.nif,1|0,32,3,8192,1,6,1,0,0,1,0,0,0,1,1,1,183,1
422659.nif,1|0,11,3,2816,0,0,1,1,0,0,0,0,0,0,0,1,82,1
422678.nif,1|0,16,3,4096,0,0,1,1,0,1,0,0,0,0,0,1,90,1
384415.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
422794.nif,1|0,7,3,1792,0,0,1,0,0,1,0,0,0,1,1,1,35,1
422764.nif,1|0,11,3,2816,0,0,1,0,0,1,0,0,0,1,1,1,64,1
422499.nif,1|0,11,3,2816,0,0,1,1,0,0,0,0,0,0,0,1,57,1
384738.nif,1|0,37,3,9472,0,0,1,1,0,1,1,0,0,1,1,1,165,1
388960.nif,1|0,34,3,8704,0,0,1,1,0,1,1,0,0,1,1,1,161,1
390397.nif,1|0,29,3,7424,0,0,1,0,1,1,1,0,0,1,1,1,139,1
382748.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,36,1
382773.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,39,1
382855.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,38,1
382871.nif,1|0,11,3,2816,0,0,1,0,0,0,0,0,0,0,0,1,59,1
382888.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,35,1
382907.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,45,1
382925.nif,1|0,13,3,3328,0,0,1,1,0,1,0,0,0,1,1,1,38,1
382946.nif,1|0,28,3,7168,0,0,1,1,0,1,0,0,0,1,1,1,129,1
383962.nif,1|0,26,3,6656,0,0,1,1,0,1,1,0,0,1,1,1,135,1
395049.nif,1|0,87,3,22272,0,0,1,1,0,1,1,0,0,1,1,1,358,1
430823.nif,1|0,35,3,8960,0,0,1,1,0,1,1,0,0,0,0,1,347,1
430505.nif,1|0,34,3,8704,0,0,1,1,0,1,1,0,0,0,0,1,277,1
423020.nif,1|0,134,3,34304,0,0,1,1,0,1,1,0,0,1,1,1,437,1
383675.nif,1|0,26,3,6656,0,0,1,0,0,1,1,0,0,1,1,1,155,1
488943.nif,1|0,4,3,1024,0,0,1,0,0,0,0,0,0,0,0,1,37,1
490900.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,1,1,1,23,1
489863.nif,1|0,9,3,2304,0,0,1,0,0,1,0,0,0,1,1,1,44,1
491606.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
491655.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,1,1,1,21,1
491654.nif,1|0,7,3,1792,0,0,1,0,0,1,0,0,0,1,1,1,28,1
490489.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,26,1
491614.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
491623.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
491636.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,23,1
491641.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,23,1
491962.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
491968.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,23,1
491974.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,23,1
491994.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
184911.nif,1|0,9,3,2304,0,0,1,0,0,0,1,0,0,0,0,1,50,1
541516.nif,1|0,6,3,1536,0,0,1,0,1,0,0,0,0,0,0,1,21,1
500690.nif,1|0,22,3,5632,0,0,1,1,1,0,1,0,0,0,0,1,51,1
501464.nif,1|0,3,3,768,0,0,1,1,1,0,0,0,0,0,0,1,19,1
501469.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,19,1
500900.nif,1|0,9,3,2304,0,0,1,1,1,0,1,0,0,0,0,1,72,1
541763.nif,1|0,8,3,2048,0,0,1,0,0,0,0,0,0,0,0,1,38,1
541738.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
541772.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,15,1
541742.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,18,1
541748.nif,1|0,5,3,1280,0,0,1,0,0,0,0,0,0,0,0,1,28,1
543039.nif,1|0,7,3,1792,0,0,1,0,0,0,0,0,0,0,0,1,36,1
543048.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
542007.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,28,1
543053.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
543056.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
543059.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
541361.nif,1|0,3,3,768,0,0,1,0,1,0,0,0,0,0,0,1,20,1
541365.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,16,1
541369.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
541367.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,12,1
541995.nif,1|0,6,3,1536,0,0,1,0,0,0,0,0,0,0,0,1,32,1
542003.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,16,1
541386.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,12,1
541789.nif,1|0,2,3,512,0,0,1,0,0,0,0,0,0,0,0,1,17,1
541379.nif,1|0,2,3,512,0,0,1,0,1,0,0,0,0,0,0,1,33,1
541756.nif,1|0,3,3,768,0,0,1,0,0,0,0,0,0,0,0,1,19,1
541760.nif,1|0,1,3,256,0,0,1,0,0,0,0,0,0,0,0,1,11,1
492015.nif,1|0,4,3,1024,0,0,1,0,0,1,0,0,0,1,1,1,23,1
490865.nif,1|0,35,3,8960,0,0,1,1,0,1,1,0,0,1,1,1,87,1
489643.nif,1|0,10,3,2560,0,0,1,0,0,1,1,0,0,1,1,1,36,1
489799.nif,1|0,10,3,2560,0,0,1,0,0,1,1,0,0,1,1,1,36,1
489652.nif,1|0,11,3,2816,0,0,1,0,0,1,0,0,0,1,1,1,38,1
489650.nif,1|0,11,3,2816,0,0,1,0,0,1,0,0,0,1,1,1,38,1
489649.nif,1|0,8,3,2048,0,0,1,0,0,1,0,0,0,1,1,1,31,1
489651.nif,1|0,7,3,1792,0,0,1,0,0,1,0,0,0,1,1,1,28,1
